ID_ESTADO,ID_DISTRITO,NUMERO_AREA_RESPONSABILIDAD,NUMERO_ZONA_RESPONSABILIDAD,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,LISTA_NOMINAL_CASILLA
9,14,60,8,3958,3,C,0,665
9,14,61,8,3974,1,B,0,659
9,14,62,8,3971,2,C,0,677
9,14,64,9,3986,4,C,0,733
9,14,64,9,3986,5,C,0,733
9,14,69,9,3992,1,C,0,570
9,14,72,9,3990,3,C,0,668
9,14,78,12,3983,1,B,0,530
9,14,79,12,3980,3,C,0,562
9,14,80,11,3981,3,C,0,694
9,14,83,13,3984,3,C,0,657
9,14,85,13,3985,1,B,0,619
9,14,85,13,3985,2,C,0,618
9,14,86,13,3993,3,C,0,603
9,15,7,2,4342,1,B,0,678
9,15,9,2,4340,1,B,0,595
9,15,12,3,4333,1,C,0,513
9,15,16,4,4284,1,B,0,679
9,15,19,5,4430,2,C,0,548
9,15,23,4,4299,1,C,0,629
9,15,27,6,4308,1,B,0,554
9,15,30,2,4341,1,B,0,648
9,15,32,1,4417,1,B,0,509
9,15,32,1,4418,1,B,0,563
9,15,37,6,4321,1,C,0,593
9,15,38,6,4305,1,B,0,605
9,15,41,5,4438,1,C,0,391
9,15,41,5,4445,1,B,0,419
9,15,45,10,4330,1,B,0,576
9,15,46,7,4364,1,B,0,602
9,15,49,7,4351,1,C,0,492
9,15,49,7,4367,1,C,0,693
9,15,50,8,4428,1,B,0,514
9,15,56,9,4392,1,B,0,652
9,15,59,9,4391,1,B,0,727
9,15,65,10,4327,1,C,0,695
9,15,72,12,4404,1,C,0,598
9,15,72,12,4404,2,C,0,598
9,15,75,11,4400,1,B,0,505
9,15,78,14,4493,1,C,0,599
9,15,83,8,4453,1,B,0,553
9,15,91,14,4477,1,B,0,505
9,15,96,11,4485,1,B,0,677
9,15,104,13,4511,2,C,0,594
9,16,10,2,3201,1,B,0,738
9,16,11,2,3183,1,C,0,640
9,16,19,3,3198,1,B,0,425
9,16,20,3,3212,1,B,0,653
9,16,21,3,3207,1,C,0,388
9,16,22,3,3199,1,B,0,455
9,16,23,4,3425,1,C,0,555
9,16,27,4,3407,1,B,0,623
9,16,28,4,3404,1,B,0,544
9,16,30,5,3477,1,C,0,453
9,16,31,5,3331,1,B,0,479
9,16,36,5,3291,1,C,0,583
9,16,39,6,3343,1,B,0,511
9,16,42,6,3327,1,B,0,591
9,16,42,6,3328,1,B,0,719
9,16,47,7,3340,1,B,0,538
9,16,48,7,3480,1,C,0,526
9,16,51,8,3354,1,C,0,512
9,16,56,8,3289,1,B,0,648
9,16,59,9,3322,2,C,0,579
9,16,60,9,3356,1,B,0,704
9,16,61,9,3358,1,B,0,540
9,16,68,10,3274,2,C,0,501
9,16,70,10,3175,1,B,0,634
9,16,70,10,3175,1,C,0,633
9,16,75,11,3270,1,C,0,506
9,16,81,12,3240,1,C,0,522
9,16,89,13,3253,1,B,0,527
9,16,89,13,3264,1,B,0,594
9,16,92,13,3257,1,C,0,389
9,17,2,1,805,5,C,0,736
9,17,3,1,813,1,C,0,580
9,17,5,1,815,1,B,0,546
9,17,8,2,795,1,C,0,673
9,17,9,2,796,1,C,0,576
9,17,13,3,767,2,C,0,724
9,17,24,4,770,2,C,0,573
9,17,28,5,751,1,C,0,639
9,17,32,5,760,2,C,0,655
9,17,33,5,773,1,C,0,628
9,17,36,6,788,1,B,0,646
9,17,38,6,801,1,C,0,644
9,17,39,6,811,1,S,0,0
9,17,44,7,3395,2,C,0,516
9,17,50,8,3380,1,B,0,635
9,17,50,8,3381,1,C,0,661
9,17,54,9,3385,1,C,0,680
9,17,63,10,3397,1,B,0,602
9,17,65,10,3604,1,C,0,550
9,17,69,11,3507,1,B,0,614
9,17,69,11,3508,1,C,0,554
9,17,70,11,3511,1,B,0,604
9,17,72,11,3519,1,B,0,507
9,17,72,11,3520,1,C,0,720
9,17,80,12,3568,1,B,0,662
9,17,82,13,3559,1,C,0,724
9,17,85,13,3586,1,C,0,653
9,17,91,14,3595,2,C,0,638
9,17,95,15,3570,1,B,0,399
9,17,96,15,3579,1,C,0,574
9,18,2,1,1976,1,C,0,694
9,18,4,1,1981,1,B,0,503
9,18,5,1,1985,1,B,0,659
9,18,7,1,1994,1,C,0,592
9,18,11,2,2000,1,C,0,668
9,18,14,2,2006,1,S,0,0
9,18,15,3,2065,1,B,0,747
9,18,20,3,2077,1,B,0,453
9,18,25,4,2114,1,C,0,651
9,18,27,4,2118,1,B,0,664
9,18,27,4,2120,1,B,0,656
9,18,36,6,2183,1,C,0,551
9,18,37,6,2173,1,C,0,657
9,18,38,6,5517,3,C,0,716
9,18,40,6,2170,1,B,0,387
9,18,40,6,2171,1,C,0,428
9,18,43,6,2223,1,C,0,715
9,18,47,7,2218,1,B,0,690
9,18,48,7,2013,1,B,0,526
9,18,54,8,2090,1,B,0,501
9,18,55,8,2082,1,C,0,682
9,18,56,8,2202,1,C,0,512
9,18,56,8,2203,1,C,0,677
9,18,59,9,2208,1,C,0,548
9,18,60,9,2207,6,C,0,672
9,18,63,9,2336,1,B,0,567
9,18,64,9,2329,1,B,0,482
9,18,65,9,2217,1,C,0,375
9,18,67,10,2199,4,C,0,743
9,18,76,11,2153,3,C,0,644
9,19,4,1,2132,1,C,0,732
9,19,6,1,2143,1,C,0,622
9,19,8,2,2191,1,B,0,612
9,19,12,2,2185,1,B,0,533
9,19,14,2,2197,1,B,0,546
9,19,16,3,2232,1,B,0,568
9,19,18,3,2292,1,B,0,578
9,19,19,3,2293,2,C,0,514
9,19,20,3,2288,1,C,0,503
9,19,20,3,2295,1,B,0,650
9,19,23,4,2237,2,C,0,524
9,19,27,4,2320,1,C,0,519
9,19,28,4,2316,1,B,0,525
9,19,28,4,2316,2,C,0,524
9,19,33,5,2319,1,C,0,448
9,19,39,6,2680,1,B,0,555
9,19,44,7,2727,1,B,0,728
9,19,47,7,2730,2,C,0,551
9,19,50,8,2857,1,B,0,588
9,19,51,8,2858,1,B,0,552
9,19,54,8,2862,1,B,0,595
9,19,58,9,2866,9,C,0,737
9,19,60,9,2899,4,C,0,729
9,19,64,10,2856,1,C,0,623
9,19,67,10,2672,1,C,0,514
9,19,72,11,2764,1,B,0,528
9,19,75,11,2853,2,C,0,711
9,19,76,11,2872,1,C,0,576
9,19,76,11,2872,2,C,0,576
9,19,77,11,2871,2,C,0,505
9,20,1,1,2490,1,B,0,718
9,20,3,1,2451,2,C,0,552
9,20,5,2,2499,1,C,0,439
9,20,11,3,2480,1,C,0,397
9,20,13,2,2424,1,B,0,563
9,20,18,2,2428,1,B,0,624
9,20,22,4,2405,1,C,0,630
9,20,27,6,2437,1,B,0,534
9,20,28,6,2466,1,C,0,638
9,20,29,6,2465,1,B,0,470
9,20,33,3,2440,1,B,0,497
9,20,33,3,2441,1,B,0,417
9,20,38,5,2398,1,C,0,748
9,20,41,5,2396,2,C,0,550
9,20,43,7,2022,1,B,0,411
9,20,46,7,2025,2,C,0,638
9,20,46,7,2026,1,C,0,534
9,20,47,7,2051,1,B,0,525
9,20,55,8,2007,1,B,0,677
9,20,58,9,2501,1,C,0,523
9,20,63,10,2045,1,B,0,563
9,20,66,10,2303,1,B,0,617
9,20,71,10,2038,1,C,0,567
9,20,79,12,2251,1,C,0,414
9,20,80,13,2241,1,B,0,563
9,20,82,13,2255,1,C,0,656
9,20,86,12,2252,1,S,0,0
9,20,87,12,2301,1,B,0,680
9,20,89,12,2309,1,B,0,598
9,20,90,13,2299,1,B,0,513
9,21,1,1,3119,2,C,0,578
9,21,3,1,3121,1,B,0,598
9,21,5,1,3123,2,C,0,703
9,21,7,2,3126,1,B,0,719
9,21,8,2,3127,1,C,0,688
9,21,9,2,3129,1,C,0,642
9,21,19,4,3144,2,C,0,646
9,21,22,4,3149,1,C,0,550
9,21,36,7,4126,1,C,0,683
9,21,36,7,4196,1,C,0,713
9,21,40,7,4201,1,C,0,708
9,21,42,8,4199,1,B,0,655
9,21,42,8,4199,1,C,0,655
9,21,45,8,4235,1,B,0,689
9,21,51,9,4249,1,B,0,642
9,21,52,9,4231,1,B,0,711
9,21,54,10,4251,1,B,0,628
9,21,59,10,4257,1,C,0,577
9,21,60,11,4262,1,B,0,642
9,21,60,11,4262,2,C,0,641
9,21,61,11,4263,2,C,0,573
9,21,65,12,4244,1,C,0,748
9,21,66,12,4245,2,C,0,746
9,21,72,13,4213,2,C,0,565
9,21,74,13,4219,1,B,0,626
9,21,75,13,4226,2,C,0,580
9,21,76,13,4227,1,C,0,637
9,21,82,14,4224,1,B,0,732
9,21,85,14,4176,1,C,0,672
9,21,92,15,4183,5,C,0,745
9,22,2,1,2822,1,C,0,670
9,22,6,1,2864,1,B,0,727
9,22,6,1,2864,1,C,0,726
9,22,7,1,2864,10,C,0,726
9,22,15,3,2779,1,C,0,697
9,22,15,3,2779,2,C,0,697
9,22,20,3,2818,1,C,0,587
9,22,21,3,2816,1,B,0,556
9,22,23,4,2715,1,B,0,671
9,22,25,4,2616,3,C,0,606
9,22,31,5,2612,1,C,0,676
9,22,39,6,2570,2,C,0,617
9,22,40,6,2588,2,C,0,525
9,22,42,6,2592,1,B,0,616
9,22,43,6,2965,1,B,0,527
9,22,44,7,2811,4,C,0,737
9,22,45,7,2786,4,C,0,733
9,22,47,7,2713,1,B,0,572
9,22,53,8,2578,1,C,0,715
9,22,56,8,2571,1,C,0,739
9,22,59,9,2809,1,C,0,608
9,22,62,9,2791,1,B,0,619
9,22,65,10,2699,1,C,0,504
9,22,65,10,2708,1,C,0,658
9,22,66,10,2602,1,C,0,671
9,22,72,11,2803,2,C,0,700
9,22,73,11,2796,1,B,0,699
9,22,74,11,2703,1,C,0,592
9,22,78,11,2801,1,B,0,652
9,22,79,11,2802,1,C,0,709
9,23,4,1,734,1,B,0,523
9,23,6,1,726,1,C,0,716
9,23,6,1,731,1,B,0,545
9,23,7,1,732,1,C,0,484
9,23,9,2,345,1,C,0,502
9,23,11,2,353,1,B,0,650
9,23,13,2,716,1,C,0,380
9,23,15,3,369,1,C,0,487
9,23,18,3,399,1,B,0,595
9,23,20,3,396,1,C,0,442
9,23,29,5,354,1,C,0,723
9,23,31,5,365,1,B,0,676
9,23,37,6,360,1,B,0,506
9,23,41,6,486,1,C,0,585
9,23,43,7,390,1,C,0,627
9,23,47,7,394,1,B,0,742
9,23,52,8,504,1,B,0,560
9,23,56,8,442,1,C,0,696
9,23,62,9,419,2,C,0,532
9,23,63,9,436,1,B,0,696
9,23,63,9,436,2,C,0,695
9,23,65,10,425,1,B,0,577
9,23,67,10,500,1,B,0,570
9,23,78,12,471,4,C,0,709
9,23,81,12,456,1,C,0,551
9,23,82,12,505,1,C,0,385
9,23,84,12,467,1,B,0,531
9,23,84,12,467,1,C,0,531
9,23,85,13,466,1,C,0,653
9,23,85,13,476,1,C,0,531
9,24,2,1,707,1,B,0,561
9,24,2,1,707,2,C,0,560
9,24,4,1,697,1,C,0,603
9,24,8,2,718,1,C,0,502
9,24,9,2,713,2,C,0,548
9,24,12,2,549,1,C,0,442
9,24,19,3,530,2,C,0,537
9,24,21,3,542,1,B,0,392
9,24,25,4,559,1,C,0,704
9,24,27,4,560,1,B,0,601
9,24,28,4,561,1,C,0,576
9,24,28,4,571,2,C,0,582
9,24,31,5,563,1,B,0,531
9,24,32,5,552,1,C,0,591
9,24,42,6,622,1,B,0,511
9,24,44,7,677,1,C,0,565
9,24,48,7,644,1,B,0,625
9,24,50,8,650,2,C,0,514
9,24,50,8,651,1,C,0,627
9,24,61,9,681,1,B,0,489
9,24,62,9,577,1,B,0,583
9,24,64,10,597,2,C,0,500
9,24,64,10,598,1,C,0,606
9,24,65,10,576,4,C,0,728
9,24,66,10,612,1,B,0,577
9,24,67,10,610,2,C,0,518
9,24,73,11,634,1,C,0,560
9,24,73,11,654,1,B,0,627
9,24,78,12,664,1,C,0,640
9,24,78,12,664,3,C,0,640
9,25,3,1,2875,1,C,0,517
9,25,4,1,2894,1,B,0,541
9,25,6,1,2895,1,C,0,628
9,25,7,1,2902,1,B,0,746
9,25,8,1,2904,1,C,0,454
9,25,11,2,2909,1,B,0,645
9,25,13,2,2920,1,B,0,687
9,25,15,2,2912,1,B,0,706
9,25,18,2,2932,1,C,0,709
9,25,24,3,2945,2,C,0,633
9,25,25,3,2949,1,C,0,545
9,25,28,4,2956,1,C,0,746
9,25,31,4,2937,1,B,0,618
9,25,33,4,2962,1,B,0,572
9,25,34,4,2961,1,C,0,575
9,25,44,6,4106,2,C,0,687
9,25,48,6,4102,2,C,0,604
9,25,49,6,4119,3,C,0,622
9,25,50,7,4118,2,C,0,602
9,25,53,7,4191,1,B,0,544
9,25,54,7,4114,1,B,0,737
9,25,57,8,4111,1,B,0,576
9,25,64,9,4143,2,C,0,544
9,25,70,10,4149,2,C,0,551
9,25,71,10,4169,1,B,0,587
9,25,73,10,4170,3,C,0,665
9,25,74,11,4167,2,C,0,694
9,25,79,11,4165,3,C,0,681
9,25,82,12,4154,1,C,0,465
9,25,85,12,4164,1,C,0,561
9,26,3,1,3099,1,C,0,553
9,26,5,1,3040,1,B,0,692
9,26,5,1,3041,1,C,0,581
9,26,6,1,3106,1,B,0,579
9,26,6,1,3106,1,C,0,579
9,26,7,1,3076,1,C,0,581
9,26,14,2,3045,1,C,0,546
9,26,21,3,3023,2,C,0,503
9,26,22,4,2988,1,C,0,650
9,26,25,4,3008,1,B,0,580
9,26,26,4,3025,2,C,0,578
9,26,28,4,2998,1,C,0,506
9,26,31,5,3110,1,B,0,393
9,26,36,6,3091,2,C,0,734
9,26,39,6,3098,1,B,0,528
9,26,40,6,3096,1,B,0,711
9,26,40,6,3096,2,C,0,711
9,26,40,6,3096,3,C,0,711
9,26,40,6,3096,4,C,0,711
9,26,45,7,3060,2,C,0,515
9,26,49,8,3030,1,C,0,692
9,26,50,8,3050,1,B,0,668
9,26,54,8,3056,1,C,0,595
9,26,55,9,2982,1,B,0,573
9,26,66,10,3556,1,B,0,585
9,26,75,12,3445,1,B,0,650
9,26,76,12,3443,1,B,0,574
9,26,81,13,3436,1,B,0,454
9,26,84,13,3453,1,B,0,580
9,26,98,15,3226,1,C,0,427
9,27,2,4,3610,1,C,0,522
9,27,4,7,3614,2,C,0,680
9,27,13,4,3626,2,C,0,555
9,27,17,1,3628,8,C,0,741
9,27,19,1,3633,1,C,0,601
9,27,26,8,3640,1,B,0,589
9,27,28,8,3642,1,B,0,547
9,27,29,8,3740,1,B,0,397
9,27,35,2,3654,1,C,0,631
9,27,36,2,3653,4,C,0,615
9,27,37,6,3657,1,C,0,749
9,27,39,8,3662,1,C,0,567
9,27,39,8,3662,2,C,0,567
9,27,40,8,3663,1,E,0,604
9,27,50,3,3682,2,C,0,580
9,27,51,3,3683,1,C,0,720
9,27,51,3,3689,1,B,0,523
9,27,56,6,3691,7,C,0,682
9,27,57,5,3692,1,C,0,697
9,27,61,11,3700,2,C,0,634
9,27,63,11,3703,1,B,0,625
9,27,64,9,3705,1,B,0,620
9,27,65,11,3706,1,B,0,577
9,27,66,11,3708,1,B,0,667
9,27,67,11,3709,1,B,0,629
9,27,72,12,3716,1,B,0,725
9,27,72,12,3716,1,C,0,725
9,27,72,12,3716,3,C,0,725
9,27,73,12,3717,1,B,0,690
9,27,83,6,3734,1,B,0,604
10,1,1,1,46,1,B,0,101
10,1,9,2,125,1,C,0,518
10,1,11,3,130,1,B,0,712
10,1,17,4,201,3,C,0,690
10,1,18,4,204,7,C,0,722
10,1,19,4,168,1,C,0,619
10,1,20,4,199,1,C,0,624
10,1,20,4,200,1,C,0,703
10,1,24,5,333,1,B,0,557
10,1,24,5,334,1,C,0,573
10,1,27,5,332,1,C,0,716
10,1,36,4,376,1,C,0,612
10,1,45,8,1041,1,B,0,211
10,1,47,8,1060,1,B,0,181
10,1,49,9,641,1,E,0,116
10,1,51,9,644,1,B,0,160
10,1,55,9,1313,1,B,0,184
10,1,57,10,804,1,B,0,147
10,1,60,10,810,1,C,0,468
10,1,74,14,408,1,B,0,242
10,1,74,14,409,1,B,0,698
10,1,102,19,1200,1,C,0,734
10,1,102,19,1207,2,C,0,651
10,1,105,20,1212,1,B,0,545
10,1,112,22,1233,1,B,0,279
10,1,129,23,1288,1,B,0,336
10,1,135,26,1306,1,B,0,492
10,1,136,26,1328,1,B,0,149
10,1,138,26,1330,1,B,0,317
10,1,147,27,1371,1,B,0,249
10,2,3,1,575,1,B,0,512
10,2,4,1,579,1,C,0,633
10,2,19,4,603,2,C,0,632
10,2,19,4,604,1,C,0,443
10,2,26,6,1420,1,C,0,383
10,2,34,7,442,1,B,0,678
10,2,36,7,444,3,C,0,695
10,2,37,7,446,1,C,0,720
10,2,37,7,446,4,C,0,720
10,2,42,8,439,9,C,0,722
10,2,46,8,471,1,B,0,580
10,2,46,8,471,2,C,0,580
10,2,47,9,452,1,B,0,547
10,2,51,9,499,1,C,0,450
10,2,52,9,498,1,C,0,388
10,2,55,10,490,1,B,0,512
10,2,61,11,502,1,C,0,599
10,2,63,11,525,1,C,0,596
10,2,64,11,519,1,B,0,476
10,2,68,12,534,1,B,0,497
10,2,75,12,544,1,C,0,429
10,2,77,13,689,4,C,0,739
10,2,82,13,714,1,C,0,406
10,2,88,14,706,1,B,0,564
10,2,88,14,711,1,B,0,703
10,2,95,15,748,1,B,0,447
10,2,95,15,750,1,C,0,500
10,2,96,15,751,1,B,0,440
10,2,99,16,764,1,B,0,524
10,2,104,17,756,1,B,0,669
10,3,3,1,22,1,B,0,457
10,3,5,3,8,1,B,0,380
10,3,8,3,20,1,B,0,260
10,3,10,2,26,1,C,0,567
10,3,14,3,34,1,B,0,197
10,3,15,2,39,1,B,0,269
10,3,20,5,66,1,B,0,556
10,3,22,5,69,1,S,0,0
10,3,24,6,75,1,B,0,382
10,3,34,7,105,1,B,0,712
10,3,42,9,617,1,C,0,435
10,3,62,15,778,1,C,0,575
10,3,68,16,791,1,B,0,409
10,3,74,17,842,1,B,0,320
10,3,75,18,845,1,B,0,497
10,3,75,18,845,1,C,0,428
10,3,85,19,880,1,B,0,397
10,3,89,20,888,2,C,0,642
10,3,93,21,897,1,B,0,296
10,3,97,21,906,1,B,0,636
10,3,100,22,915,1,B,0,388
10,3,112,25,965,1,B,0,429
10,3,123,27,998,1,B,0,376
10,3,126,27,1010,1,C,0,506
10,3,129,29,1063,1,B,0,601
10,3,129,29,1075,1,B,0,380
10,3,132,29,1069,1,B,0,362
10,3,145,32,1158,1,B,0,715
10,3,149,32,1169,1,E,0,197
10,3,173,38,1389,1,B,0,382
10,4,2,12,109,4,C,0,730
10,4,5,11,1395,1,C,0,524
10,4,7,11,1403,1,C,0,517
10,4,12,12,304,2,C,0,627
10,4,19,8,173,1,B,0,698
10,4,24,7,137,2,C,0,632
10,4,31,6,194,1,C,0,456
10,4,31,6,203,1,B,0,428
10,4,33,10,144,1,C,0,540
10,4,33,10,150,1,C,0,660
10,4,44,9,280,1,B,0,622
10,4,44,9,282,1,B,0,629
10,4,45,9,276,1,B,0,696
10,4,47,5,298,1,C,0,740
10,4,50,9,248,1,C,0,669
10,4,50,9,256,1,B,0,713
10,4,54,5,285,1,B,0,412
10,4,55,8,257,1,C,0,477
10,4,57,8,213,1,B,0,658
10,4,59,8,273,1,B,0,499
10,4,59,8,274,1,B,0,479
10,4,62,6,190,1,B,0,630
10,4,63,4,210,1,C,0,500
10,4,63,4,231,1,B,0,636
10,4,67,4,234,1,B,0,415
10,4,73,3,271,1,C,0,508
10,4,76,3,337,1,B,0,539
10,4,78,1,380,1,C,0,478
10,4,80,1,379,1,C,0,590
10,4,85,2,365,1,B,0,513
11,1,6,2,1895,2,C,0,677
11,1,8,3,2398,2,C,0,544
11,1,9,3,2396,1,B,0,398
11,1,17,2,1907,1,C,0,457
11,1,26,5,2359,1,B,0,621
11,1,27,4,2356,2,C,0,648
11,1,29,4,2362,1,B,0,229
11,1,30,4,2372,1,B,0,576
11,1,31,6,2389,2,C,0,566
11,1,33,6,2385,1,B,0,706
11,1,36,7,2378,1,B,0,585
11,1,37,7,2375,1,B,0,716
11,1,37,7,2379,2,C,0,668
11,1,39,8,2394,1,C,0,512
11,1,60,11,2434,1,C,0,407
11,1,73,18,2599,1,C,0,570
11,1,74,18,2598,1,B,0,730
11,1,76,18,2595,1,B,0,587
11,1,77,17,2588,2,C,0,695
11,1,87,18,2602,1,B,0,745
11,1,90,19,2544,2,C,0,573
11,1,91,19,2545,1,B,0,685
11,1,91,19,2546,1,C,0,552
11,1,92,20,2558,2,C,0,737
11,1,94,20,2553,1,B,0,700
11,1,94,20,2559,1,B,0,714
11,1,95,19,2551,3,C,0,739
11,1,100,21,2897,1,B,0,665
11,1,108,22,2892,1,B,0,604
11,1,119,24,2942,1,B,0,323
11,2,1,1,141,1,B,0,734
11,2,7,1,154,1,C,0,613
11,2,17,3,165,1,C,0,663
11,2,17,3,171,1,C,0,665
11,2,20,3,173,1,B,0,646
11,2,28,5,192,1,B,0,615
11,2,34,5,197,1,B,0,717
11,2,37,7,201,1,C,0,549
11,2,39,8,205,1,C,0,508
11,2,42,9,210,1,B,0,499
11,2,42,9,217,1,B,0,519
11,2,51,10,220,1,C,0,431
11,2,54,10,239,1,B,0,343
11,2,66,12,637,2,C,0,524
11,2,74,15,638,2,C,0,692
11,2,77,14,627,1,B,0,721
11,2,79,14,629,1,B,0,426
11,2,82,13,647,1,B,0,566
11,2,83,13,648,1,C,0,492
11,2,84,13,650,2,C,0,647
11,2,85,16,740,1,B,0,746
11,2,95,18,2505,3,C,0,597
11,2,103,19,2526,1,C,0,498
11,2,106,20,2516,1,B,0,617
11,2,106,20,2522,1,B,0,475
11,2,107,20,2519,1,C,0,558
11,2,115,21,2527,1,C,0,718
11,2,116,22,2536,1,C,0,649
11,2,120,23,2778,1,C,0,732
11,2,121,23,2779,1,E,1,543
11,3,2,1,1266,2,C,0,614
11,3,3,1,1272,1,B,0,573
11,3,6,1,1279,1,B,0,735
11,3,8,2,1278,1,C,0,677
11,3,16,4,1288,1,B,0,699
11,3,17,4,1303,1,B,0,552
11,3,21,7,1329,1,C,0,454
11,3,22,7,1340,1,C,0,612
11,3,37,11,1408,1,B,0,466
11,3,42,10,1395,1,C,0,675
11,3,43,9,1364,1,B,0,543
11,3,44,8,1337,4,C,0,652
11,3,46,6,1317,1,C,0,547
11,3,48,6,1327,1,B,0,621
11,3,50,9,1348,1,C,0,675
11,3,53,9,1325,1,B,0,581
11,3,57,9,1365,6,C,0,740
11,3,58,10,1440,1,C,0,423
11,3,67,5,1308,4,C,0,670
11,3,71,4,1304,1,B,0,718
11,3,72,4,1304,5,C,0,717
11,3,83,12,1391,1,B,0,645
11,3,85,13,1495,5,C,0,703
11,3,87,14,3056,1,B,0,473
11,3,89,13,3039,1,B,0,643
11,3,96,14,3143,1,C,0,543
11,3,105,3,1284,7,C,0,710
11,3,107,16,3139,1,B,0,741
11,3,113,17,1475,1,B,0,455
11,3,122,19,1510,2,C,0,711
11,4,14,2,774,2,C,0,731
11,4,15,5,776,1,B,0,595
11,4,20,3,785,1,B,0,576
11,4,24,5,786,1,C,0,515
11,4,28,6,796,1,C,0,614
11,4,41,7,811,1,C,0,566
11,4,46,8,812,1,B,0,274
11,4,50,11,836,1,B,0,558
11,4,50,11,836,1,C,0,558
11,4,50,11,836,2,C,0,558
11,4,50,11,837,1,B,0,610
11,4,59,10,861,1,C,0,488
11,4,60,12,853,3,C,0,749
11,4,64,12,866,1,C,0,618
11,4,65,12,875,1,C,0,604
11,4,71,10,870,1,C,0,615
11,4,74,13,879,2,C,0,555
11,4,85,14,885,1,E,0,240
11,4,105,18,904,1,E,0,375
11,4,105,18,906,1,C,0,385
11,4,108,20,940,1,B,0,579
11,4,111,20,951,1,C,0,647
11,4,112,20,965,1,C,0,640
11,4,116,21,997,1,B,0,555
11,4,117,21,1000,4,C,0,654
11,4,132,24,1137,1,C,0,600
11,4,133,24,1136,1,B,0,667
11,4,134,24,1134,1,B,0,675
11,4,135,25,1140,1,E,0,483
11,4,138,24,1145,1,C,0,446
11,5,7,2,1268,1,B,0,745
11,5,10,2,1675,3,C,0,649
11,5,21,4,1282,1,C,0,668
11,5,27,5,1704,1,B,0,459
11,5,29,5,1699,1,C,0,408
11,5,35,6,1718,1,C,0,586
11,5,38,7,1477,1,B,0,712
11,5,43,7,1711,3,C,0,679
11,5,44,8,1722,1,B,0,674
11,5,49,8,1735,1,B,0,515
11,5,50,8,1745,1,B,0,729
11,5,55,9,1426,1,B,0,523
11,5,56,9,1425,1,B,0,564
11,5,58,10,1789,1,B,0,452
11,5,61,10,1817,1,B,0,542
11,5,61,10,1821,1,B,0,670
11,5,62,10,1837,1,B,0,594
11,5,63,10,1829,1,B,0,528
11,5,75,12,1751,1,C,0,710
11,5,76,12,1750,1,B,0,565
11,5,82,13,1803,1,B,0,543
11,5,84,13,1814,1,C,0,522
11,5,91,14,3008,1,C,0,445
11,5,92,14,3009,1,C,0,553
11,5,103,16,3023,1,C,0,491
11,5,107,17,1483,3,C,0,631
11,5,108,17,1491,2,C,0,630
11,5,112,18,1484,1,C,0,719
11,5,115,18,1494,10,C,0,683
11,5,116,19,1490,1,C,0,677
11,6,8,2,1653,1,B,0,649
11,6,8,2,1653,3,C,0,648
11,6,9,2,1659,1,C,0,610
11,6,12,3,1651,1,B,0,589
11,6,13,3,1652,1,C,0,748
11,6,25,6,1469,1,C,0,386
11,6,32,8,1848,1,B,0,541
11,6,34,8,1844,1,B,0,400
11,6,37,8,1542,1,B,0,476
11,6,41,7,1625,1,C,0,719
11,6,42,7,1649,1,B,0,680
11,6,42,7,1649,1,C,0,680
11,6,52,10,1673,1,C,0,466
11,6,54,10,1578,1,B,0,682
11,6,55,10,1553,1,C,0,571
11,6,55,10,1570,1,C,0,552
11,6,64,12,1555,1,C,0,538
11,6,72,12,1615,1,C,0,432
11,6,72,12,1616,1,B,0,476
11,6,76,12,1587,1,C,0,533
11,6,77,13,1563,1,B,0,461
11,6,80,13,1583,1,C,0,522
11,6,87,16,1641,1,C,0,688
11,6,90,16,1642,12,C,0,726
11,6,97,17,1620,2,C,0,733
11,6,99,15,1643,4,C,0,694
11,6,100,15,1643,8,C,0,694
11,6,101,15,1646,1,B,0,683
11,6,103,15,1644,1,C,0,675
11,6,107,17,3124,1,C,0,575
11,7,1,1,2034,1,B,0,619
11,7,1,1,2034,1,C,0,619
11,7,3,1,2036,1,C,0,685
11,7,10,2,2044,1,B,0,631
11,7,10,2,2044,5,C,0,630
11,7,13,2,2047,1,C,0,503
11,7,16,3,2052,1,B,0,515
11,7,19,4,2059,1,B,0,616
11,7,22,4,2065,1,B,0,694
11,7,23,4,2071,1,C,0,608
11,7,32,6,2079,1,C,0,509
11,7,36,7,2099,1,C,0,400
11,7,38,7,2102,1,C,0,612
11,7,41,8,2448,1,C,0,544
11,7,49,9,2461,1,B,0,408
11,7,52,9,2465,2,C,0,512
11,7,54,9,2472,1,B,0,459
11,7,54,9,2473,1,C,0,542
11,7,58,10,2478,1,C,0,569
11,7,70,12,2494,1,B,0,568
11,7,73,12,2497,1,B,0,465
11,7,78,14,2656,3,C,0,643
11,7,90,16,2679,1,C,0,433
11,7,93,16,2682,1,C,0,580
11,7,95,16,2681,1,B,0,656
11,7,99,17,2692,1,B,0,658
11,7,99,17,2692,2,C,0,657
11,7,109,19,2700,2,C,0,586
11,7,113,23,2713,1,B,0,731
11,7,127,22,2728,1,C,0,533
11,8,5,1,2031,1,C,0,546
11,8,8,2,2924,1,C,0,694
11,8,16,4,2909,1,B,0,562
11,8,17,5,2911,2,C,0,741
11,8,30,7,2636,1,C,0,643
11,8,33,9,2609,1,C,0,591
11,8,35,10,2626,5,C,0,697
