ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|NUMERO_ARE|NUMERO_ZORE|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO
15|26|5303|C|10|0|49|8|U|721|107
15|26|5359|C|4|0|7|1|R|632|107
15|26|5372|C|3|0|31|5|U|722|107
15|26|5374|C|1|0|10|2|U|684|107
15|26|5375|C|2|0|9|2|U|651|107
15|26|5379|C|2|0|24|4|U|687|107
15|26|5384|C|4|0|25|4|U|708|107
15|26|5409|C|3|0|118|19|R|566|107
15|26|6442|C|2|0|107|17|U|528|107
15|26|6443|B|1|0|97|16|M|579|107
15|26|6448|C|1|0|105|17|U|446|107
15|26|6450|B|1|0|102|17|U|453|107
15|26|6456|C|1|0|100|16|U|470|107
15|26|6461|B|1|0|98|16|U|644|107
15|26|6516|B|1|0|16|3|U|619|107
15|27|509|C|1|0|17|1|U|625|18
15|27|2472|C|2|0|28|6|U|582|55
15|27|2475|B|1|0|22|5|U|504|55
15|27|2480|C|5|0|36|7|U|638|55
15|27|2499|B|1|0|49|11|U|743|55
15|27|2504|B|1|0|52|12|U|678|55
15|27|2510|B|1|0|56|9|U|556|55
15|27|2527|C|1|0|70|12|U|608|55
15|27|2538|C|2|0|80|16|U|700|55
15|27|2539|C|3|0|82|14|U|690|55
15|27|2551|C|2|0|95|4|M|633|56
15|27|2551|E|1|0|96|4|M|395|56
15|27|4022|C|1|0|97|17|U|740|74
15|27|4025|C|1|0|102|17|U|626|74
15|27|4126|C|1|0|108|18|U|747|77
15|27|4129|B|1|0|112|19|U|693|77
15|27|4129|C|1|0|112|19|U|693|77
15|27|4130|C|1|0|114|20|U|732|77
15|27|4137|C|3|0|124|21|U|686|77
15|27|4140|C|5|0|128|20|U|719|77
15|28|1962|C|8|0|18|18|U|699|36
15|28|1964|C|1|0|24|21|R|564|36
15|28|1966|B|1|0|25|21|R|328|36
15|28|1969|B|1|0|29|17|U|686|36
15|28|1972|B|1|0|32|17|U|630|36
15|28|1989|C|2|0|44|4|U|705|37
15|28|4588|C|3|0|47|6|M|608|97
15|28|5881|B|1|0|59|8|M|733|121
15|28|5881|C|11|0|61|8|M|732|121
15|28|5882|C|3|0|64|7|M|713|121
15|28|5882|C|18|0|68|7|M|713|121
15|28|5886|C|2|0|73|11|U|575|121
15|28|5895|B|1|0|81|7|R|506|121
15|28|5900|B|1|0|85|13|M|707|121
15|28|5904|C|15|0|94|15|M|740|121
15|28|5906|C|2|0|96|9|U|743|121
15|28|5906|C|5|0|99|9|U|743|121
15|28|5912|C|11|0|105|12|M|725|121
15|28|5914|C|1|0|109|14|R|683|121
15|28|6414|C|1|0|124|22|U|382|36
15|29|3048|B|1|0|105|19|U|511|60
15|29|3063|C|1|0|111|20|U|505|60
15|29|3075|C|1|0|113|20|U|658|60
15|29|3082|C|2|0|108|19|U|551|60
15|29|3312|B|1|0|80|15|U|588|60
15|29|3327|B|1|0|96|17|U|475|60
15|29|3360|B|1|0|70|13|U|531|60
15|29|3364|C|1|0|50|9|U|403|60
15|29|3368|C|1|0|53|10|U|564|60
15|29|3370|B|1|0|54|10|U|379|60
15|29|3389|B|1|0|48|9|U|635|60
15|29|3413|C|2|0|17|4|U|567|60
15|29|3443|C|1|0|12|3|U|660|60
15|29|3461|B|1|0|128|23|U|521|60
15|29|3469|B|1|0|77|14|U|502|60
15|29|3483|C|1|0|36|7|U|648|60
15|29|3488|B|1|0|73|13|U|531|60
15|29|3507|C|1|0|29|6|U|510|60
15|29|3508|C|1|0|29|6|U|436|60
15|29|3619|B|1|0|2|1|U|600|60
15|30|1109|B|1|0|1|7|U|696|30
15|30|1109|C|2|0|1|7|U|696|30
15|30|1114|B|1|0|5|7|U|715|30
15|30|1114|C|1|0|5|7|U|714|30
15|30|1115|C|2|0|6|7|U|675|30
15|30|1119|B|1|0|11|8|U|522|30
15|30|1120|C|1|0|12|8|U|505|30
15|30|1139|C|1|0|26|10|U|507|30
15|30|1171|C|1|0|29|17|U|609|32
15|30|1212|C|4|0|40|15|U|605|32
15|30|1238|C|2|0|46|13|U|664|32
15|30|1275|C|1|0|48|18|U|710|32
15|30|5966|B|1|0|52|11|U|744|32
15|30|5966|C|2|0|52|11|U|743|32
15|30|5967|C|4|0|55|11|U|695|32
15|30|5969|C|4|0|60|12|U|655|32
15|30|5979|C|2|0|72|14|U|711|32
15|30|6356|C|1|0|82|4|U|715|30
15|30|6358|B|1|0|84|3|U|594|30
15|30|6387|C|2|0|106|1|U|716|30
15|31|1263|C|1|0|81|14|U|588|60
15|31|3526|B|1|0|23|4|U|504|60
15|31|3539|B|1|0|37|7|U|553|60
15|31|3540|B|1|0|30|5|U|389|60
15|31|3560|C|1|0|63|11|U|561|60
15|31|3569|C|1|0|58|10|U|462|60
15|31|3578|B|1|0|58|10|U|462|60
15|31|3572|C|1|0|60|10|U|495|60
15|31|3630|C|1|0|109|19|U|495|60
15|31|3652|B|1|0|52|9|U|668|60
15|31|3656|C|1|0|54|9|U|435|60
15|31|3673|C|1|0|84|15|U|612|60
15|31|3677|B|1|0|88|16|U|526|60
15|31|3683|C|1|0|68|12|U|571|60
15|31|3689|C|1|0|90|16|U|617|60
15|31|3700|C|1|0|92|16|U|529|60
15|31|3701|B|1|0|93|16|U|398|60
15|31|3707|C|1|0|106|19|U|466|60
15|31|3713|C|1|0|97|17|U|748|60
15|31|3717|C|1|0|101|18|U|739|60
15|32|914|C|2|0|29|6|U|633|122
15|32|919|C|1|0|9|2|U|733|122
15|32|943|B|1|0|48|9|U|722|122
15|32|954|B|1|0|44|8|U|549|122
15|32|954|C|2|0|44|8|U|549|122
15|32|960|C|1|0|52|9|U|613|122
15|32|962|C|2|0|57|10|U|625|122
15|32|968|C|2|0|70|12|U|582|122
15|32|974|C|3|0|59|11|U|734|122
15|32|976|C|2|0|65|12|U|738|122
15|32|980|C|1|0|100|17|U|731|122
15|32|998|B|1|0|82|14|U|717|122
15|32|1002|C|2|0|75|13|U|676|122
15|32|1004|B|1|0|98|17|U|723|122
15|32|1011|B|1|0|85|15|U|659|122
15|32|1030|C|1|0|102|18|U|691|122
15|32|1031|C|2|0|101|18|U|680|122
15|32|1032|C|2|0|104|18|U|598|122
15|32|1061|C|3|0|95|17|U|687|122
15|32|2086|C|1|0|4|1|U|648|122
15|33|650|C|3|0|98|17|U|577|22
15|33|988|C|1|0|8|2|U|744|26
15|33|988|C|5|0|9|2|U|744|26
15|33|994|C|1|0|48|9|U|675|26
15|33|995|C|10|0|56|10|U|737|26
15|33|996|C|7|0|58|10|U|729|26
15|33|1019|C|3|0|62|11|U|629|26
15|33|1027|C|1|0|65|11|U|554|26
15|33|1035|C|3|0|66|12|U|638|26
15|33|1040|E|1|5|72|12|U|686|26
15|33|1054|E|1|6|38|7|M|723|26
15|33|1054|E|1|14|40|7|M|723|26
15|33|1054|E|1|15|40|7|M|723|26
15|33|1055|C|2|0|45|8|U|641|26
15|33|1058|C|2|0|28|5|U|697|26
15|33|1060|C|3|0|30|5|U|734|26
15|33|1065|C|1|0|31|6|U|740|26
15|33|1065|C|3|0|31|6|U|740|26
15|33|1071|C|1|0|90|16|U|707|26
15|33|1072|C|1|0|91|16|M|696|26
15|34|5201|B|1|0|38|6|U|503|107
15|34|5219|C|1|0|65|11|U|725|107
15|34|5230|B|1|0|51|9|U|382|107
15|34|5239|B|1|0|67|11|U|461|107
15|34|5252|C|2|0|52|9|U|510|107
15|34|5259|B|1|0|71|12|U|554|107
15|34|5265|B|1|0|54|9|U|600|107
15|34|5282|B|1|0|18|3|U|596|107
15|34|5292|C|4|0|17|3|U|671|107
15|34|5296|C|2|0|11|2|U|688|107
15|34|5297|C|1|0|4|1|U|742|107
15|34|5309|C|5|0|34|6|U|651|107
15|34|5314|C|1|0|45|8|U|521|107
15|34|5317|C|2|0|84|14|U|732|107
15|34|5332|C|1|0|88|15|U|684|107
15|34|5334|C|2|0|90|15|U|607|107
15|34|5334|C|3|0|90|15|U|607|107
15|34|5349|C|4|0|109|18|U|724|107
15|34|5425|C|2|0|96|16|M|667|107
15|34|5440|C|1|0|104|18|U|749|107
15|35|641|B|1|0|3|1|R|547|21
15|35|645|E|1|0|4|1|R|293|21
15|35|2167|C|2|0|17|4|U|570|41
15|35|2180|B|1|0|24|5|R|681|41
15|35|2376|C|1|0|34|6|M|649|50
15|35|2439|B|1|0|42|7|R|676|53
15|35|2443|B|1|0|41|7|R|489|53
15|35|4443|B|1|0|87|15|R|683|89
15|35|4458|E|1|0|95|16|R|731|89
15|35|4461|C|2|0|96|16|R|649|89
15|35|4471|C|4|0|52|9|U|665|91
15|35|4472|C|5|0|51|9|M|644|91
15|35|4483|B|1|0|61|10|U|650|91
15|35|4483|C|3|0|61|10|U|649|91
15|35|4495|B|1|0|54|9|M|601|91
15|35|4495|C|2|0|54|9|M|601|91
15|35|5444|B|1|0|98|17|U|554|108
15|35|5739|E|1|0|113|19|R|663|114
15|35|5743|B|1|0|105|18|R|482|114
15|35|5869|B|1|0|119|21|U|683|120
15|36|164|C|3|0|8|2|R|565|7
15|36|175|C|2|0|15|3|M|666|8
15|36|180|B|1|0|18|3|R|511|8
15|36|186|B|1|0|24|4|R|717|8
15|36|2185|B|1|0|107|19|R|683|42
15|36|4157|C|1|0|31|6|R|636|79
15|36|4165|B|1|0|36|7|M|605|81
15|36|4256|C|2|0|45|9|U|563|83
15|36|4258|C|2|0|46|9|U|718|83
15|36|4265|C|1|0|52|10|U|656|83
15|36|4294|E|1|0|55|10|M|535|83
15|36|4323|C|2|0|51|10|R|618|83
15|36|4392|B|1|0|79|14|R|593|87
15|36|4602|E|1|0|88|15|R|385|98
15|36|5659|B|1|0|116|20|U|569|111
15|36|5664|B|1|0|123|21|U|729|111
15|36|5671|B|1|0|129|22|R|579|111
15|36|5680|C|1|0|110|19|U|575|111
15|36|5681|C|1|0|110|19|M|578|111
15|36|5820|E|1|0|137|23|R|262|118
15|37|671|B|1|0|24|6|M|713|24
15|37|671|C|4|0|25|6|M|713|24
15|37|671|C|5|0|25|6|M|713|24
15|37|671|C|7|0|25|6|M|713|24
15|37|675|C|1|0|49|3|U|556|24
15|37|678|C|1|0|45|4|U|599|24
15|37|688|B|1|0|52|4|U|550|24
15|37|691|C|9|0|26|7|M|748|24
15|37|2450|C|4|0|59|10|U|703|54
15|37|2456|C|1|0|65|11|U|709|54
15|37|2462|C|4|0|56|9|U|725|54
15|37|4499|C|5|0|70|12|U|670|92
15|37|4507|C|1|0|91|15|U|624|92
15|37|4515|C|4|0|71|12|U|634|92
15|37|4519|B|1|0|92|15|M|644|92
15|37|4566|C|2|0|96|16|M|635|96
15|37|4568|B|1|0|98|16|U|718|96
15|37|4582|C|7|0|110|18|U|697|96
15|37|4584|B|1|0|112|18|M|580|96
15|37|6533|C|1|0|30|8|U|538|24
15|38|233|C|3|0|14|3|U|702|11
15|38|240|C|3|0|5|1|U|615|11
15|38|241|C|2|0|6|1|U|617|11
15|38|1148|C|1|0|24|4|U|622|31
15|38|4615|C|1|0|35|6|U|650|100
15|38|4617|C|1|0|40|6|U|670|100
15|38|4622|B|1|0|42|7|U|525|100
15|38|4630|C|2|0|62|10|U|648|100
15|38|4634|B|1|0|51|9|U|647|100
15|38|4636|C|3|0|56|9|M|640|100
15|38|4638|B|1|0|52|9|U|443|100
15|38|4649|E|2|4|75|13|U|647|100
15|38|4651|B|1|0|77|13|M|693|100
15|38|4651|C|1|0|77|13|M|693|100
15|38|4661|C|2|0|99|17|R|692|100
15|38|4663|E|1|1|89|15|U|558|100
15|38|4674|C|1|0|104|18|M|636|100
15|38|4679|C|7|0|27|5|M|723|100
15|38|4695|C|12|0|111|19|U|712|101
15|38|6630|B|1|0|66|11|U|679|100
15|39|1252|C|2|0|102|19|U|598|32
15|39|1270|C|4|0|101|18|U|668|32
15|39|5963|B|1|0|101|18|U|747|32
15|39|1285|C|1|0|90|16|U|704|32
15|39|3947|E|2|1|64|11|U|694|71
15|39|3950|C|1|0|55|10|U|732|71
15|39|3952|C|2|0|80|14|U|642|71
15|39|3953|B|1|0|81|14|U|624|71
15|39|3955|C|3|0|22|4|U|587|71
15|39|3967|B|1|0|1|1|U|705|71
15|39|3967|C|4|0|1|1|U|704|71
15|39|3968|B|1|0|4|1|U|589|71
15|39|3990|B|1|0|4|1|U|661|71
15|39|3994|C|3|0|29|5|U|594|71
15|39|3995|B|1|0|27|5|U|646|71
15|39|3996|C|1|0|26|5|U|535|71
15|39|4000|C|1|0|30|5|U|708|71
15|39|5952|B|1|0|39|7|U|505|71
15|39|5958|B|1|0|99|18|M|617|32
15|39|5962|C|1|0|95|17|U|715|32
15|40|104|B|1|0|6|2|R|402|5
15|40|150|C|1|0|6|2|R|380|5
15|40|150|E|1|0|6|2|R|482|5
15|40|110|C|1|0|13|3|R|582|5
15|40|117|C|2|0|19|3|R|573|5
15|40|120|C|1|0|27|5|U|709|5
15|40|125|C|2|0|31|6|U|654|5
15|40|127|C|1|0|23|4|U|722|5
15|40|139|C|2|0|44|7|R|747|5
15|40|4405|E|1|1|53|12|R|438|88
15|40|4416|B|1|0|59|12|U|616|88
15|40|4420|C|1|0|50|9|R|659|88
15|40|4421|B|1|0|51|9|R|618|88
15|40|4421|C|3|0|51|9|R|617|88
15|40|4422|C|3|0|66|11|M|746|88
15|40|5835|C|1|0|86|19|M|656|119
15|40|5837|E|1|0|97|22|M|692|119
15|40|5845|C|3|0|100|22|U|750|119
15|40|5855|C|4|0|92|17|U|614|119
15|40|5866|B|1|0|93|16|R|441|119
15|41|4197|B|1|0|4|1|U|635|82
15|41|4208|C|7|0|18|3|M|689|82
15|41|4209|C|2|0|57|10|U|703|82
15|41|4212|C|1|0|29|5|U|715|82
15|41|4213|C|2|0|44|8|U|747|82
15|41|4213|C|11|0|46|8|U|746|82
15|41|4213|E|1|1|43|8|U|631|82
15|41|4216|C|2|0|32|6|U|721|82
15|41|4229|C|4|0|55|10|U|611|82
15|41|4251|B|1|0|62|11|U|738|82
15|41|4251|C|8|0|64|11|U|738|82
15|41|6291|C|1|0|129|22|U|682|82
15|41|6291|C|5|0|130|22|U|682|82
15|41|6292|C|2|0|132|23|U|565|82
15|41|6340|B|1|0|122|21|U|409|82
15|41|6343|C|1|0|121|21|U|540|82
15|41|6546|B|1|0|78|13|U|261|82
15|41|6567|B|1|0|94|16|U|564|82
15|41|6568|C|1|0|106|18|U|575|82
15|41|6577|C|2|0|125|21|U|614|82
16|1|175|E|1|0|6|2|R|180|10
16|1|177|E|1|0|10|2|R|113|10
16|1|181|C|1|0|11|2|R|520|10
16|1|427|B|1|0|17|3|R|232|29
16|1|824|B|1|0|87|15|U|571|50
16|1|838|B|1|0|118|20|U|543|50
16|1|853|B|1|0|99|17|U|533|50
16|1|854|C|2|0|101|17|U|580|50
16|1|1316|C|1|0|52|8|R|572|56
16|1|1430|C|1|0|64|11|R|444|65
16|1|1435|C|1|0|66|12|U|551|65
16|1|1434|B|1|0|66|12|M|651|65
16|1|178|B|1|0|7|1|R|605|10
16|1|817|C|1|0|84|15|U|664|50
16|1|823|C|1|0|86|16|U|637|50
16|1|845|C|2|0|105|18|U|715|50
16|1|851|B|1|0|102|17|U|709|50
16|1|1305|B|1|0|45|7|U|621|56
16|1|1310|E|1|0|49|8|M|673|56
16|1|1427|C|2|0|61|11|M|749|65
16|2|26|B|1|0|1|1|M|548|3
16|2|334|B|1|0|24|5|R|155|20
16|2|355|B|1|0|35|6|R|345|22
16|2|408|E|1|0|36|3|R|475|27
16|2|583|B|1|0|43|7|U|404|36
16|2|656|B|1|0|53|9|R|550|40
16|2|764|C|2|0|69|12|M|543|46
16|2|1510|B|1|0|86|15|R|298|68
16|2|1605|C|1|0|109|16|U|489|72
16|2|1646|B|1|0|114|19|R|511|72
16|2|1970|C|2|0|135|24|R|512|89
16|2|2690|B|1|0|132|23|M|499|89
16|2|2694|C|1|0|130|22|M|477|89
16|2|33|C|1|0|6|1|R|621|3
16|2|351|B|1|0|31|6|R|652|22
16|2|351|C|2|0|31|6|R|652|22
16|2|1603|B|1|0|107|18|U|621|72
16|2|1961|C|1|0|145|24|U|575|89
16|2|1977|E|3|3|126|25|R|625|89
16|2|2687|C|1|0|129|22|U|687|89
16|3|601|C|1|0|12|3|M|406|38
16|3|608|B|1|0|14|3|M|542|38
16|3|608|C|1|0|14|3|M|541|38
16|3|633|B|1|0|29|5|R|378|38
16|3|633|C|1|0|29|5|R|378|38
16|3|787|E|1|0|39|7|M|326|48
16|3|794|B|1|0|40|7|R|467|48
16|3|797|C|1|0|42|7|R|383|48
16|3|2020|B|1|0|63|11|R|506|93
16|3|2611|C|1|0|104|18|U|532|113
16|3|2612|C|1|0|104|18|U|525|113
16|3|2639|B|1|0|131|22|M|518|113
16|3|56|B|1|0|1|1|R|640|5
16|3|607|C|1|0|15|3|U|656|38
16|3|1388|C|2|0|47|8|R|590|62
16|3|2123|C|2|0|70|12|R|590|99
16|3|2610|C|3|0|103|18|U|743|113
16|3|2615|C|2|0|106|19|U|577|113
16|3|2647|B|1|0|128|22|R|681|113
16|3|2649|B|1|0|129|22|R|611|113
16|4|321|E|1|0|102|18|R|229|19
16|4|726|B|1|0|135|24|U|489|45
16|4|934|C|1|0|33|6|U|458|53
16|4|1392|B|1|0|11|2|U|386|63
16|4|1395|C|1|0|17|3|U|469|63
16|4|1675|C|1|0|26|5|U|457|75
16|4|1727|C|1|0|41|7|U|397|77
16|4|1748|B|1|0|43|8|U|459|77
16|4|1898|C|1|0|77|14|U|536|85
16|4|2335|B|1|0|7|2|R|421|104
16|4|2344|B|1|0|69|12|M|458|105
16|4|2351|B|1|0|63|11|R|366|105
16|4|2356|B|1|0|68|12|R|352|105
16|4|313|B|1|0|97|17|M|740|19
16|4|1399|B|1|0|13|3|U|690|63
16|4|1704|B|1|0|119|21|U|603|76
16|4|1705|C|4|0|125|22|U|743|76
16|4|1738|B|1|0|45|8|U|563|77
16|4|2328|C|1|0|8|2|M|662|104
16|4|2343|B|1|0|65|12|M|718|105
16|5|674|B|1|0|69|13|U|535|42
16|5|1563|B|1|0|46|9|U|474|70
16|5|1569|B|1|0|44|8|U|465|70
16|5|1575|B|1|0|18|5|R|391|70
16|5|1586|C|1|0|21|4|R|419|70
16|5|1944|C|1|0|2|1|R|456|87
16|5|2387|B|1|0|17|3|R|363|107
16|5|2493|B|1|0|112|21|U|486|109
16|5|2519|C|1|0|86|14|U|568|109
16|5|2676|B|1|0|101|19|R|555|109
16|5|2726|C|2|0|102|19|R|547|109
16|5|441|B|1|0|66|12|R|659|30
16|5|1530|C|1|0|27|6|U|736|70
16|5|2375|B|1|0|13|2|U|673|107
16|5|2380|B|1|0|8|3|U|692|107
16|5|2380|C|2|0|8|3|U|692|107
16|5|2442|C|2|0|94|18|U|700|109
16|5|2490|B|1|0|110|21|U|620|109
16|5|2500|B|1|0|110|21|U|616|109
16|5|2529|C|6|0|82|16|U|712|109
16|6|449|B|1|0|12|3|R|470|31
16|6|447|B|1|0|12|3|R|631|31
16|6|541|B|1|0|105|18|R|214|34
16|6|889|C|1|0|36|7|U|550|52
16|6|894|S|1|0|32|7|M|0|52
16|6|907|E|1|0|52|9|R|179|52
16|6|917|C|1|0|49|9|R|396|52
16|6|919|C|1|0|41|8|R|504|52
16|6|1655|B|1|0|109|19|R|560|73
16|6|1826|C|1|0|25|5|R|475|81
16|6|2028|B|1|0|18|4|R|444|94
16|6|2556|C|1|0|125|22|M|450|111
16|6|480|C|3|0|75|13|U|656|34
16|6|896|C|1|0|37|7|U|711|52
16|6|905|B|1|0|56|10|R|613|52
16|6|912|C|4|0|58|10|R|678|52
16|6|914|E|1|0|53|10|R|643|52
16|6|925|B|1|0|46|9|R|746|52
16|6|2025|C|1|0|16|4|M|603|94
16|6|2550|C|2|0|121|21|R|697|111
16|7|265|E|1|0|10|3|R|162|16
16|7|272|B|1|0|8|2|U|361|16
16|7|342|C|2|0|15|4|U|516|21
16|7|457|B|1|0|30|7|M|562|32
16|7|691|C|1|0|39|8|U|505|43
16|7|692|B|1|0|39|8|U|742|43
16|7|2400|S|1|0|127|22|U|0|108
16|7|2430|C|1|0|135|24|R|382|108
16|7|381|C|1|0|16|5|U|667|25
16|7|390|B|1|0|29|6|U|712|25
16|7|393|C|3|0|23|6|R|679|25
16|7|394|C|2|0|22|5|R|686|25
16|7|688|C|2|0|37|8|M|633|43
16|7|1322|B|1|0|62|12|U|627|57
16|7|1331|C|1|0|64|12|M|658|57
16|7|1454|C|1|0|74|14|R|628|66
16|7|1914|B|1|0|95|18|M|702|86
16|7|1920|C|3|0|101|18|M|614|86
16|7|2043|B|1|0|111|20|M|678|95
16|7|2434|B|1|0|120|21|R|708|108
16|8|953|B|1|0|8|2|U|635|54
16|8|953|C|4|0|9|2|U|635|54
16|8|1001|C|1|0|71|12|U|529|54
16|8|1006|B|1|0|73|12|U|422|54
16|8|1013|B|1|0|79|13|U|623|54
16|8|1239|B|1|0|104|18|M|595|54
16|8|1250|B|1|0|110|19|M|602|54
16|8|1257|C|1|0|50|8|R|405|54
16|8|1272|C|2|0|112|19|R|600|54
16|8|2717|C|1|0|20|3|U|534|54
16|8|1143|B|1|0|90|15|U|692|54
16|8|1203|B|1|0|33|5|U|675|54
16|8|1208|C|1|0|35|6|U|737|54
16|8|1216|B|1|0|44|7|U|714|54
16|8|1216|C|9|0|46|7|U|713|54
16|8|1222|B|1|0|102|22|U|748|54
16|8|1240|C|1|0|105|18|U|693|54
16|8|1263|C|3|0|55|9|M|726|54
16|8|1271|E|1|1|126|18|R|657|54
16|8|2708|B|1|0|117|20|M|744|54
16|9|2175|C|2|0|9|2|M|613|103
16|9|2178|C|1|0|20|4|U|431|103
16|9|2211|B|1|0|29|5|U|483|103
16|9|2218|B|1|0|38|7|U|573|103
16|9|2244|C|1|0|67|11|U|594|103
16|9|2257|B|1|0|51|8|U|414|103
16|9|2263|C|1|0|54|9|U|591|103
16|9|2271|B|1|0|70|11|U|595|103
16|9|2280|C|1|0|71|12|U|491|103
16|9|2302|C|1|0|2|1|U|376|103
16|9|2187|B|1|0|23|4|U|648|103
16|9|2207|C|2|0|82|14|U|699|103
16|9|2221|B|1|0|48|8|U|633|103
16|9|2223|B|1|0|48|8|U|656|103
16|9|2261|C|7|0|42|7|M|687|103
16|9|2291|C|2|0|78|13|U|741|103
16|9|2293|E|1|3|103|17|M|721|103
16|9|2293|E|1|8|104|17|M|721|103
16|9|2305|B|1|0|1|1|R|621|103
16|9|2731|C|1|0|107|18|R|716|103
16|10|1033|B|1|0|52|9|U|530|54
16|10|1043|B|1|0|120|21|U|393|54
16|10|1121|B|1|0|126|22|U|529|54
16|10|1122|B|1|0|126|22|U|538|54
16|10|1168|C|1|0|101|18|U|492|54
16|10|1230|C|1|0|149|26|U|606|54
16|10|1242|B|1|0|88|16|U|739|54
16|10|1273|E|1|0|80|14|R|399|54
16|10|1273|B|1|0|80|14|R|404|54
16|10|983|C|2|0|27|5|U|619|54
16|10|1079|B|1|0|119|21|U|626|54
16|10|1101|B|1|0|45|8|U|669|54
16|10|1183|B|1|0|128|23|U|750|54
16|10|1194|C|3|0|9|2|U|715|54
16|10|1226|C|1|0|139|25|U|687|54
16|10|1228|C|2|0|142|25|U|706|54
16|10|1262|C|5|0|4|1|M|728|54
16|10|1268|C|6|0|90|16|U|728|54
16|10|1268|C|9|0|91|16|U|728|54
16|10|1284|B|1|0|8|2|U|720|54
16|11|648|B|1|0|17|4|R|490|39
16|11|881|B|1|0|29|5|R|567|51
16|11|1469|B|1|0|46|8|U|415|67
16|11|1799|C|1|0|66|11|U|599|80
16|11|1819|B|1|0|77|12|R|453|80
16|11|1491|C|1|0|61|10|R|640|67
16|11|1491|B|1|0|61|10|R|640|67
16|11|2102|C|1|0|120|21|R|436|98
16|11|2104|B|1|0|116|20|R|445|98
16|11|2156|B|1|0|60|10|R|313|101
16|11|1483|B|1|0|60|10|R|705|67
16|11|2159|C|1|0|125|22|M|509|101
16|11|1470|C|1|0|47|8|U|675|67
16|11|1473|C|1|0|50|8|U|651|67
16|11|1474|C|4|0|52|9|U|678|67
16|11|1474|C|2|0|52|9|U|678|67
16|11|1802|C|3|0|69|11|M|641|80
16|11|1803|C|4|0|75|12|M|635|80
16|11|1810|B|1|0|74|12|R|655|80
16|11|2733|C|1|0|64|10|U|746|67
16|12|65|C|2|0|16|3|U|532|6
16|12|68|B|1|0|14|2|U|569|6
16|12|68|C|1|0|14|2|U|569|6
16|12|72|B|1|0|17|3|U|493|6
16|12|79|C|1|0|12|2|U|422|6
16|12|98|B|1|0|32|5|U|425|6
16|12|107|C|1|0|25|4|U|412|6
16|12|127|E|1|0|47|8|R|207|6
16|12|131|B|1|0|48|8|R|128|6
16|12|210|B|1|0|68|12|R|571|12
16|12|241|C|1|0|83|14|M|474|15
16|12|404|E|1|0|97|16|R|315|26
16|12|86|B|1|0|19|3|U|660|6
16|12|84|B|1|0|21|4|M|659|6
16|12|201|C|2|0|72|12|M|636|12
16|12|202|B|1|0|71|12|M|665|12
16|12|226|C|2|0|76|13|M|739|14
16|12|237|C|1|0|88|15|M|726|15
16|12|1517|C|3|0|106|18|M|731|69
16|12|1527|B|1|0|110|18|R|715|69
17|1|190|C|4|0|4|2|U|611|7
17|1|196|C|1|0|11|4|U|628|7
17|1|196|C|3|0|11|4|U|628|7
17|1|207|C|2|0|23|8|U|662|7
17|1|218|C|1|0|36|6|U|415|7
17|1|221|C|2|0|114|5|U|563|7
17|1|234|B|1|0|38|7|U|533|7
17|1|257|C|6|0|110|13|U|729|7
17|1|282|C|1|0|70|13|U|541|7
17|1|282|C|2|0|70|13|U|541|7
17|1|286|C|1|0|72|14|U|720|7
17|1|292|C|2|0|60|11|U|685|7
17|1|304|B|1|0|64|15|U|734|7
17|1|324|B|1|0|123|16|U|506|7
17|1|339|C|1|0|85|21|U|684|7
17|1|361|C|1|0|129|20|U|497|7
17|1|364|E|1|0|96|19|U|688|7
17|1|365|C|2|0|98|19|U|703|7
17|1|379|B|1|0|131|22|U|687|7
17|1|384|B|1|0|88|22|U|524|7
17|2|388|C|1|0|3|1|U|622|7
17|2|397|C|2|0|51|9|U|641|8
17|2|403|S|1|0|35|6|U|0|8
17|2|405|C|1|0|42|8|U|610|8
17|2|407|C|1|0|46|8|U|659|8
17|2|436|C|2|0|118|20|U|650|11
17|2|472|C|1|0|85|15|U|679|11
17|2|474|B|1|0|79|14|U|655|11
17|2|477|C|1|0|80|14|U|736|11
17|2|484|C|1|0|61|11|U|657|11
17|2|484|C|3|0|62|11|U|657|11
17|2|485|C|2|0|63|11|U|728|11
17|2|486|B|1|0|64|11|U|741|11
17|2|487|C|1|0|104|18|U|738|11
17|2|497|C|2|0|56|10|M|706|11
17|2|497|C|3|0|57|10|M|706|11
17|2|498|B|1|0|58|10|U|581|11
17|2|777|C|6|0|9|2|U|671|28
17|2|789|C|1|0|23|4|M|496|28
17|2|797|B|1|0|6|1|U|612|28
17|3|30|C|1|0|10|2|U|505|3
17|3|35|C|1|0|4|1|U|662|3
17|3|38|C|2|0|5|1|M|623|3
17|3|47|C|1|0|44|8|U|534|4
17|3|47|C|2|0|44|8|U|534|4
17|3|56|B|1|0|49|9|U|689|4
17|3|66|E|1|1|30|6|U|551|4
17|3|69|C|1|0|33|6|M|614|4
17|3|76|B|1|0|28|5|M|679|4
17|3|85|B|1|0|19|4|R|679|4
17|3|97|C|4|0|121|21|U|738|6
17|3|100|C|2|0|123|21|U|704|6
17|3|111|C|1|0|114|20|U|718|6
17|3|134|B|1|0|91|16|U|519|6
17|3|143|B|1|0|99|17|U|720|6
17|3|151|C|4|0|88|15|U|691|6
