CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PT|PVEM|MC|NVA_ALIANZA|MORENA|PH|ES|PPG|COMUN_PRI_PVEM|COMUN_PRD_PT|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2484.00|URBANA|S01|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|No instalada||||6|24|62|TIXTLA DE GUERRERO|2484|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2485.00|URBANA|B|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|749.00|No instalada||||6|24|62|TIXTLA DE GUERRERO|2485|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2485.00|URBANA|C01|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|748.00|No instalada||||6|24|62|TIXTLA DE GUERRERO|2485|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2485.00|URBANA|C02|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|748.00|No instalada||||6|24|62|TIXTLA DE GUERRERO|2485|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2486.00|URBANA|B|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|532.00|No instalada||||6|24|62|TIXTLA DE GUERRERO|2486|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2486.00|URBANA|C01|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|532.00|No instalada||||6|24|62|TIXTLA DE GUERRERO|2486|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2487.00|URBANA|B|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|412.00|No instalada||||6|24|62|TIXTLA DE GUERRERO|2487|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2487.00|URBANA|C01|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|412.00|No instalada||||6|24|62|TIXTLA DE GUERRERO|2487|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2488.00|URBANA|B|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|571.00|No instalada||||6|24|62|TIXTLA DE GUERRERO|2488|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2488.00|URBANA|C01|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|571.00|No instalada||||6|24|62|TIXTLA DE GUERRERO|2488|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2489.00|URBANA|B|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|548.00|No instalada||||6|24|62|TIXTLA DE GUERRERO|2489|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2489.00|URBANA|C01|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|547.00|No instalada||||6|24|62|TIXTLA DE GUERRERO|2489|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2490.00|MIXTA|B|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|710.00|No instalada||||6|24|62|TIXTLA DE GUERRERO|2490|M|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2490.00|MIXTA|C01|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|709.00|No instalada||||6|24|62|TIXTLA DE GUERRERO|2490|M|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2491.00|URBANA|B|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|473.00|No instalada||||6|24|62|TIXTLA DE GUERRERO|2491|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2491.00|URBANA|C01|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|473.00|No instalada||||6|24|62|TIXTLA DE GUERRERO|2491|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2492.00|URBANA|B|2.00|116.00|63.00|8.00|22.00|1.00|5.00|6.00|1.00|0.00|7.00|6.00|3.00|0.00|240.00|20.00|260.00|508.00|Acta Casilla||||6|24|62|TIXTLA DE GUERRERO|2492|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2492.00|URBANA|C01|5.00|125.00|66.00|10.00|9.00|3.00|8.00|5.00|3.00|0.00|6.00|5.00|3.00|0.00|248.00|17.00|265.00|508.00|Acta Casilla||||6|24|62|TIXTLA DE GUERRERO|2492|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2492.00|URBANA|C02|8.00|99.00|88.00|7.00|16.00|3.00|4.00|13.00|2.00|2.00|12.00|2.00|0.00|0.00|256.00|27.00|283.00|508.00|Acta Casilla||||6|24|62|TIXTLA DE GUERRERO|2492|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2493.00|URBANA|B|3.00|91.00|62.00|9.00|16.00|3.00|3.00|25.00|3.00|0.00|9.00|0.00|0.00|0.00|224.00|33.00|257.00|522.00|Acta Casilla||||6|24|62|TIXTLA DE GUERRERO|2493|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2493.00|URBANA|C01|2.00|78.00|73.00|15.00|10.00|4.00|6.00|12.00|2.00|2.00|11.00|3.00|2.00|0.00|220.00|22.00|242.00|522.00|Acta Casilla||||6|24|62|TIXTLA DE GUERRERO|2493|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2494.00|URBANA|B|2.00|91.00|128.00|28.00|13.00|14.00|17.00|13.00|0.00|1.00|5.00|2.00|6.00|0.00|320.00|43.00|363.00|630.00|Acta Casilla||||6|24|62|TIXTLA DE GUERRERO|2494|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2494.00|URBANA|C01|4.00|86.00|125.00|35.00|13.00|7.00|4.00|21.00|4.00|0.00|6.00|1.00|3.00|0.00|309.00|32.00|341.00|630.00|Acta Casilla||||6|24|62|TIXTLA DE GUERRERO|2494|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2495.00|URBANA|B|2.00|129.00|69.00|2.00|6.00|5.00|8.00|1.00|1.00|0.00|2.00|8.00|2.00|0.00|235.00|19.00|254.00|557.00|Acta Casilla||||6|24|62|TIXTLA DE GUERRERO|2495|U|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2496.00|MIXTA|B|5.00|105.00|84.00|4.00|5.00|0.00|8.00|3.00|4.00|1.00|1.00|1.00|1.00|0.00|222.00|19.00|241.00|571.00|Acta Casilla||||6|24|62|TIXTLA DE GUERRERO|2496|M|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2497.00|RURAL|B|1.00|98.00|17.00|1.00|3.00|2.00|6.00|5.00|0.00|0.00|3.00|0.00|0.00|0.00|136.00|56.00|192.00|512.00|Acta Casilla||||6|24|62|TIXTLA DE GUERRERO|2497|R|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2497.00|RURAL|C01|1.00|124.00|26.00|3.00|4.00|1.00|3.00|3.00|1.00|1.00|0.00|2.00|0.00|0.00|169.00|14.00|183.00|511.00|Acta Casilla||||6|24|62|TIXTLA DE GUERRERO|2497|R|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2499.00|RURAL|B|3.00|83.00|41.00|4.00|16.00|10.00|8.00|1.00|1.00|0.00|5.00|4.00|3.00|0.00|179.00|31.00|210.00|503.00|Acta Casilla||||6|24|62|TIXTLA DE GUERRERO|2499|R|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2500.00|RURAL|B|0.00|31.00|7.00|2.00|4.00|7.00|5.00|12.00|0.00|0.00|2.00|0.00|0.00|0.00|70.00|5.00|75.00|151.00|Acta Casilla||||6|24|62|TIXTLA DE GUERRERO|2500|R|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2501.00|RURAL|B|17.00|98.00|29.00|0.00|2.00|7.00|2.00|3.00|0.00|0.00|1.00|0.00|0.00|0.00|159.00|5.00|164.00|230.00|Acta Casilla||||6|24|62|TIXTLA DE GUERRERO|2501|R|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2502.00|RURAL|B|1.00|60.00|12.00|5.00|3.00|7.00|2.00|4.00|0.00|0.00|1.00|0.00|0.00|0.00|95.00|10.00|105.00|297.00|Acta Casilla||||6|24|62|TIXTLA DE GUERRERO|2502|R|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2503.00|RURAL|B|7.00|103.00|5.00|2.00|11.00|0.00|4.00|5.00|0.00|0.00|3.00|0.00|0.00|0.00|140.00|10.00|150.00|319.00|Acta Casilla||||6|24|62|TIXTLA DE GUERRERO|2503|R|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2506.00|RURAL|B|0.00|38.00|57.00|0.00|0.00|11.00|6.00|7.00|0.00|6.00|0.00|0.00|0.00|0.00|125.00|2.00|127.00|348.00|Acta Casilla||||6|24|62|TIXTLA DE GUERRERO|2506|R|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2507.00|RURAL|B|4.00|67.00|37.00|3.00|16.00|2.00|3.00|2.00|1.00|0.00|11.00|0.00|0.00|0.00|146.00|14.00|160.00|406.00|Acta Casilla||||6|24|62|TIXTLA DE GUERRERO|2507|R|
4.00|12.00|GUERRERO|7|24.00|TIXTLA DE GUERRERO|62.00|TIXTLA DE GUERRERO|2508.00|RURAL|B|1.00|93.00|95.00|4.00|3.00|5.00|13.00|11.00|1.00|0.00|18.00|0.00|0.00|0.00|244.00|37.00|281.00|626.00|Acta Casilla||||6|24|62|TIXTLA DE GUERRERO|2508|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2752.00|MIXTA|B|20.00|99.00|85.00|10.00|28.00|130.00|12.00|7.00|1.00|6.00|20.00|1.00|2.00|0.00|421.00|15.00|436.00|606.00|Acta Casilla||||6|24|75|ZITLALA|2752|M|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2752.00|MIXTA|C01|14.00|99.00|72.00|4.00|32.00|134.00|6.00|5.00|2.00|10.00|28.00|4.00|1.00|0.00|411.00|20.00|431.00|606.00|Acta Casilla||||6|24|75|ZITLALA|2752|M|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2752.00|MIXTA|C02|27.00|103.00|65.00|7.00|27.00|29.00|14.00|6.00|2.00|8.00|26.00|1.00|0.00|0.00|315.00|27.00|342.00|605.00|Acta Casilla||||6|24|75|ZITLALA|2752|M|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2753.00|URBANA|B|23.00|52.00|108.00|19.00|11.00|32.00|3.00|4.00|2.00|7.00|64.00|0.00|0.00|0.00|325.00|42.00|367.00|741.00|Acta Casilla||||6|24|75|ZITLALA|2753|U|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2753.00|URBANA|C01|18.00|129.00|118.00|9.00|8.00|172.00|4.00|12.00|4.00|6.00|49.00|1.00|0.00|2.00|530.00|25.00|557.00|740.00|Acta Casilla||||6|24|75|ZITLALA|2753|U|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2754.00|MIXTA|B|14.00|110.00|72.00|3.00|9.00|115.00|10.00|6.00|4.00|0.00|25.00|1.00|0.00|0.00|369.00|19.00|388.00|510.00|Acta Casilla||||6|24|75|ZITLALA|2754|M|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2754.00|MIXTA|C01|11.00|98.00|65.00|2.00|10.00|132.00|2.00|8.00|2.00|3.00|23.00|1.00|2.00|0.00|359.00|23.00|382.00|509.00|Acta Casilla||||6|24|75|ZITLALA|2754|M|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2754.00|MIXTA|C02|9.00|95.00|67.00|3.00|8.00|130.00|8.00|12.00|7.00|4.00|39.00|1.00|0.00|0.00|383.00|15.00|398.00|509.00|Acta Casilla||||6|24|75|ZITLALA|2754|M|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2755.00|RURAL|B|30.00|41.00|25.00|28.00|7.00|42.00|4.00|13.00|0.00|2.00|5.00|0.00|0.00|0.00|197.00|7.00|204.00|259.00|Acta Casilla||||6|24|75|ZITLALA|2755|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2756.00|RURAL|B|8.00|44.00|25.00|0.00|0.00|18.00|2.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|98.00|1.00|99.00|108.00|Acta Casilla||||6|24|75|ZITLALA|2756|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2757.00|RURAL|B|9.00|43.00|59.00|3.00|0.00|16.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|133.00|3.00|136.00|193.00|Acta Casilla||||6|24|75|ZITLALA|2757|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2758.00|RURAL|B|1.00|90.00|33.00|0.00|5.00|32.00|3.00|3.00|2.00|0.00|4.00|4.00|5.00|0.00|182.00|4.00|186.00|276.00|Acta Casilla||||6|24|75|ZITLALA|2758|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2759.00|RURAL|B|21.00|94.00|74.00|8.00|23.00|97.00|1.00|3.00|3.00|0.00|46.00|1.00|1.00|0.00|372.00|18.00|390.00|511.00|Acta Casilla||||6|24|75|ZITLALA|2759|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2759.00|RURAL|C01|29.00|81.00|65.00|4.00|7.00|114.00|4.00|9.00|1.00|3.00|40.00|1.00|0.00|0.00|358.00|12.00|370.00|510.00|Acta Casilla||||6|24|75|ZITLALA|2759|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2759.00|RURAL|E01|22.00|86.00|13.00|3.00|1.00|13.00|0.00|0.00|1.00|1.00|15.00|0.00|0.00|0.00|155.00|3.00|158.00|190.00|Acta Casilla||||6|24|75|ZITLALA|2759|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2760.00|RURAL|B|2.00|58.00|22.00|1.00|4.00|6.00|20.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|113.00|4.00|117.00|190.00|Acta Casilla||||6|24|75|ZITLALA|2760|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2761.00|RURAL|B|25.00|68.00|82.00|12.00|8.00|95.00|4.00|5.00|1.00|8.00|21.00|2.00|0.00|0.00|331.00|19.00|350.00|478.00|Acta Casilla||||6|24|75|ZITLALA|2761|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2761.00|RURAL|C01|22.00|70.00|55.00|11.00|14.00|85.00|3.00|5.00|2.00|9.00|23.00|2.00|1.00|0.00|302.00|24.00|326.00|477.00|Acta Casilla||||6|24|75|ZITLALA|2761|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2762.00|RURAL|B|8.00|61.00|14.00|3.00|16.00|36.00|1.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|141.00|4.00|145.00|186.00|Acta Casilla||||6|24|75|ZITLALA|2762|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2763.00|RURAL|B|10.00|205.00|61.00|2.00|2.00|163.00|6.00|2.00|0.00|2.00|1.00|2.00|4.00|0.00|460.00|18.00|478.00|676.00|Acta Casilla||||6|24|75|ZITLALA|2763|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2764.00|RURAL|B|6.00|139.00|103.00|7.00|8.00|51.00|9.00|10.00|0.00|3.00|71.00|2.00|1.00|0.00|410.00|23.00|433.00|555.00|Acta Casilla||||6|24|75|ZITLALA|2764|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2765.00|RURAL|B|13.00|100.00|33.00|1.00|2.00|15.00|2.00|3.00|0.00|3.00|1.00|0.00|0.00|0.00|173.00|4.00|177.00|212.00|Acta Casilla||||6|24|75|ZITLALA|2765|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2766.00|RURAL|B|20.00|189.00|107.00|8.00|12.00|57.00|3.00|7.00|0.00|4.00|32.00|0.00|0.00|0.00|439.00|16.00|455.00|581.00|Acta Casilla||||6|24|75|ZITLALA|2766|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2767.00|RURAL|B|8.00|43.00|52.00|0.00|2.00|64.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|170.00|3.00|173.00|215.00|Acta Casilla||||6|24|75|ZITLALA|2767|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2768.00|RURAL|B|5.00|199.00|67.00|3.00|3.00|54.00|17.00|1.00|1.00|4.00|10.00|7.00|0.00|0.00|371.00|11.00|382.00|535.00|Acta Casilla||||6|24|75|ZITLALA|2768|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2769.00|URBANA|B|5.00|203.00|144.00|6.00|14.00|86.00|1.00|3.00|1.00|4.00|28.00|1.00|3.00|0.00|499.00|19.00|518.00|740.00|Acta Casilla||||6|24|75|ZITLALA|2769|U|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2769.00|URBANA|C01|7.00|223.00|153.00|2.00|0.00|53.00|1.00|2.00|0.00|2.00|24.00|1.00|3.00|0.00|471.00|20.00|491.00|739.00|Acta Casilla||||6|24|75|ZITLALA|2769|U|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2769.00|URBANA|C02|12.00|203.00|180.00|4.00|10.00|66.00|6.00|2.00|1.00|1.00|25.00|0.00|0.00|0.00|510.00|29.00|539.00|739.00|Acta Casilla||||6|24|75|ZITLALA|2769|U|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2770.00|RURAL|B|1.00|88.00|35.00|4.00|11.00|68.00|0.00|1.00|0.00|2.00|13.00|4.00|0.00|0.00|227.00|10.00|237.00|322.00|Acta Casilla||||6|24|75|ZITLALA|2770|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2771.00|RURAL|B|3.00|208.00|101.00|4.00|8.00|21.00|7.00|10.00|1.00|0.00|9.00|5.00|7.00|0.00|384.00|11.00|395.00|594.00|Acta Casilla||||6|24|75|ZITLALA|2771|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2771.00|RURAL|C01|8.00|226.00|106.00|2.00|9.00|36.00|5.00|9.00|0.00|3.00|5.00|2.00|0.00|0.00|411.00|5.00|416.00|594.00|Acta Casilla||||6|24|75|ZITLALA|2771|R|
4.00|12.00|GUERRERO|6|24.00|TIXTLA DE GUERRERO|75.00|ZITLALA|2771.00|RURAL|C02|8.00|179.00|141.00|1.00|6.00|36.00|5.00|14.00|1.00|3.00|7.00|0.00|0.00|0.00|401.00|11.00|412.00|593.00|Acta Casilla||||6|24|75|ZITLALA|2771|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1112.00|URBANA|B|9.00|148.00|155.00|3.00|6.00|6.00|14.00|14.00|1.00|6.00|0.00|6.00|6.00|0.00|374.00|17.00|391.00|745.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1112|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1112.00|URBANA|C01|10.00|177.00|106.00|4.00|10.00|11.00|14.00|10.00|3.00|8.00|4.00|5.00|5.00|0.00|367.00|15.00|382.00|745.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1112|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1112.00|URBANA|C02|18.00|192.00|126.00|7.00|8.00|11.00|8.00|19.00|3.00|5.00|7.00|5.00|6.00|0.00|415.00|19.00|434.00|745.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1112|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1112.00|URBANA|C03|10.00|133.00|126.00|7.00|11.00|15.00|14.00|13.00|5.00|7.00|5.00|4.00|1.00|0.00|351.00|24.00|375.00|744.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1112|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1112.00|URBANA|C04|11.00|156.00|121.00|8.00|9.00|15.00|11.00|17.00|4.00|5.00|3.00|5.00|3.00|0.00|368.00|19.00|387.00|744.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1112|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1112.00|URBANA|C05|13.00|160.00|120.00|7.00|6.00|25.00|8.00|16.00|7.00|15.00|3.00|2.00|2.00|0.00|384.00|29.00|413.00|744.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1112|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1113.00|MIXTA|B|13.00|118.00|155.00|11.00|11.00|20.00|13.00|13.00|4.00|6.00|4.00|1.00|4.00|0.00|373.00|29.00|402.00|707.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1113|M|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1113.00|MIXTA|C01|5.00|143.00|132.00|4.00|7.00|15.00|9.00|25.00|3.00|15.00|5.00|1.00|4.00|0.00|368.00|21.00|389.00|707.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1113|M|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1113.00|MIXTA|C02|9.00|134.00|128.00|5.00|10.00|10.00|8.00|26.00|3.00|5.00|3.00|3.00|4.00|0.00|348.00|32.00|380.00|707.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1113|M|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1113.00|MIXTA|C03|7.00|114.00|127.00|3.00|8.00|19.00|14.00|22.00|5.00|5.00|2.00|3.00|7.00|0.00|336.00|22.00|358.00|707.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1113|M|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1113.00|MIXTA|C04|3.00|148.00|152.00|7.00|5.00|13.00|14.00|12.00|2.00|6.00|1.00|4.00|10.00|0.00|377.00|24.00|401.00|706.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1113|M|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1113.00|MIXTA|S01|9.00|54.00|91.00|2.00|7.00|9.00|4.00|14.00|5.00|7.00|0.00|1.00|5.00|0.00|208.00|9.00|217.00|0.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1113|M|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1114.00|MIXTA|B|5.00|162.00|83.00|9.00|7.00|12.00|10.00|19.00|6.00|6.00|2.00|3.00|4.00|0.00|328.00|18.00|346.00|616.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1114|M|
