CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PT|PVEM|MC|NVA_ALIANZA|MORENA|PH|ES|PRI_PVEM|PRD_PT_NVA_ALIANZA|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2222.00|URBANA|B|92.00|40.00|39.00|2.00|3.00|1.00|3.00|13.00|7.00|0.00|1.00|3.00|0.00|204.00|8.00|212.00|414.00|ACTA CASILLA||||9|14|103|URUAPAN|2222|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2222.00|URBANA|C01|70.00|36.00|42.00|3.00|6.00|4.00|5.00|9.00|13.00|0.00|0.00|0.00|2.00|188.00|4.00|194.00|413.00|ACTA CASILLA||||9|14|103|URUAPAN|2222|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2223.00|URBANA|B|142.00|49.00|92.00|2.00|7.00|7.00|9.00|22.00|15.00|0.00|1.00|0.00|0.00|346.00|20.00|366.00|672.00|ACTA CASILLA||||9|14|103|URUAPAN|2223|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2224.00|URBANA|B|88.00|23.00|61.00|2.00|7.00|3.00|5.00|1.00|2.00|0.00|0.00|1.00|0.00|193.00|13.00|206.00|417.00|ACTA CASILLA||||9|14|103|URUAPAN|2224|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2224.00|URBANA|C01|70.00|30.00|74.00|2.00|1.00|8.00|2.00|8.00|3.00|0.00|0.00|0.00|1.00|198.00|7.00|206.00|417.00|ACTA CASILLA||||9|14|103|URUAPAN|2224|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2225.00|URBANA|B|91.00|58.00|140.00|2.00|5.00|4.00|3.00|17.00|11.00|0.00|1.00|2.00|0.00|334.00|18.00|352.00|667.00|ACTA CASILLA||||9|14|103|URUAPAN|2225|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2225.00|URBANA|C01|81.00|43.00|152.00|3.00|15.00|5.00|10.00|13.00|13.00|0.00|0.00|0.00|0.00|335.00|16.00|351.00|667.00|ACTA CASILLA||||9|14|103|URUAPAN|2225|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2226.00|URBANA|B|119.00|55.00|102.00|7.00|9.00|17.00|1.00|13.00|5.00|0.00|1.00|5.00|1.00|334.00|14.00|349.00|715.00|ACTA CASILLA||||9|20|103|URUAPAN|2226|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2226.00|URBANA|C01|124.00|43.00|93.00|3.00|14.00|8.00|13.00|16.00|12.00|0.00|0.00|3.00|0.00|329.00|23.00|352.00|715.00|ACTA CASILLA||||9|20|103|URUAPAN|2226|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2227.00|URBANA|B|80.00|65.00|74.00|7.00|9.00|4.00|6.00|12.00|11.00|0.00|0.00|3.00|0.00|271.00|15.00|286.00|595.00|ACTA CASILLA||||9|20|103|URUAPAN|2227|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2227.00|URBANA|C01|86.00|51.00|66.00|5.00|8.00|7.00|3.00|8.00|13.00|0.00|0.00|2.00|0.00|249.00|11.00|260.00|595.00|ACTA CASILLA||||9|20|103|URUAPAN|2227|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2228.00|URBANA|B|110.00|42.00|56.00|3.00|7.00|6.00|4.00|7.00|9.00|0.00|1.00|1.00|1.00|246.00|5.00|252.00|542.00|ACTA CASILLA||||9|20|103|URUAPAN|2228|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2228.00|URBANA|C01|104.00|45.00|45.00|4.00|7.00|6.00|5.00|11.00|8.00|0.00|0.00|0.00|0.00|235.00|10.00|245.00|542.00|ACTA CASILLA||||9|20|103|URUAPAN|2228|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2229.00|URBANA|B|128.00|55.00|70.00|7.00|12.00|12.00|9.00|19.00|15.00|0.00|1.00|2.00|0.00|330.00|23.00|353.00|706.00|ACTA CASILLA||||9|20|103|URUAPAN|2229|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2229.00|URBANA|C01|139.00|48.00|73.00|1.00|3.00|19.00|4.00|13.00|21.00|0.00|0.00|2.00|3.00|323.00|18.00|344.00|706.00|ACTA CASILLA||||9|20|103|URUAPAN|2229|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2229.00|URBANA|C02|118.00|51.00|75.00|3.00|12.00|5.00|4.00|19.00|13.00|0.00|0.00|1.00|3.00|301.00|13.00|317.00|706.00|ACTA CASILLA||||9|20|103|URUAPAN|2229|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2229.00|URBANA|C03|127.00|52.00|78.00|4.00|6.00|12.00|5.00|14.00|11.00|0.00|1.00|0.00|0.00|310.00|18.00|328.00|706.00|ACTA CASILLA||||9|20|103|URUAPAN|2229|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2230.00|URBANA|B|53.00|47.00|83.00|3.00|15.00|2.00|7.00|2.00|4.00|0.00|1.00|3.00|0.00|220.00|13.00|233.00|632.00|ACTA CASILLA||||9|20|103|URUAPAN|2230|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2230.00|URBANA|C01|55.00|62.00|69.00|3.00|11.00|10.00|7.00|9.00|6.00|0.00|0.00|3.00|0.00|235.00|7.00|242.00|632.00|ACTA CASILLA||||9|20|103|URUAPAN|2230|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2230.00|URBANA|C02|59.00|45.00|79.00|2.00|5.00|6.00|2.00|6.00|10.00|0.00|2.00|0.00|0.00|216.00|9.00|225.00|631.00|ACTA CASILLA||||9|20|103|URUAPAN|2230|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2231.00|URBANA|B|61.00|42.00|83.00|5.00|6.00|8.00|4.00|10.00|7.00|0.00|0.00|0.00|0.00|226.00|22.00|248.00|653.00|ACTA CASILLA||||9|20|103|URUAPAN|2231|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2231.00|URBANA|C01|59.00|53.00|70.00|2.00|12.00|7.00|6.00|16.00|1.00|0.00|2.00|1.00|2.00|229.00|21.00|252.00|652.00|ACTA CASILLA||||9|20|103|URUAPAN|2231|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2231.00|URBANA|C02|68.00|53.00|98.00|2.00|6.00|12.00|2.00|9.00|6.00|0.00|0.00|2.00|0.00|258.00|18.00|276.00|652.00|ACTA CASILLA||||9|20|103|URUAPAN|2231|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2236.00|URBANA|B|206.00|53.00|73.00|3.00|5.00|5.00|1.00|13.00|8.00|0.00|1.00|1.00|0.00|369.00|12.00|381.00|682.00|ACTA CASILLA||||9|14|103|URUAPAN|2236|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2237.00|URBANA|B|120.00|27.00|33.00|0.00|3.00|2.00|0.00|4.00|7.00|0.00|0.00|4.00|0.00|200.00|6.00|206.00|373.00|ACTA CASILLA||||9|14|103|URUAPAN|2237|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2238.00|URBANA|B|89.00|46.00|99.00|1.00|5.00|2.00|5.00|9.00|11.00|0.00|2.00|1.00|0.00|270.00|2.00|272.00|509.00|ACTA CASILLA||||9|14|103|URUAPAN|2238|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2238.00|URBANA|C01|93.00|41.00|73.00|0.00|2.00|7.00|6.00|7.00|7.00|0.00|0.00|1.00|3.00|237.00|20.00|260.00|508.00|ACTA CASILLA||||9|14|103|URUAPAN|2238|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2238.00|URBANA|S01|154.00|74.00|103.00|5.00|7.00|18.00|4.00|22.00|9.00|0.00|0.00|0.00|0.00|396.00|0.00|396.00|0.00|ACTA CASILLA||||9|14|103|URUAPAN|2238|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2295.00|MIXTA|B|67.00|63.00|135.00|1.00|7.00|2.00|4.00|5.00|5.00|0.00|0.00|12.00|0.00|301.00|23.00|324.00|582.00|ACTA CASILLA||||9|14|103|URUAPAN|2295|M|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2295.00|MIXTA|C01|66.00|95.00|114.00|8.00|4.00|2.00|4.00|5.00|5.00|0.00|1.00|0.00|0.00|304.00|17.00|321.00|582.00|ACTA CASILLA||||9|14|103|URUAPAN|2295|M|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2295.00|MIXTA|C02|48.00|69.00|155.00|5.00|7.00|2.00|0.00|3.00|3.00|0.00|1.00|3.00|0.00|296.00|12.00|308.00|582.00|ACTA CASILLA||||9|14|103|URUAPAN|2295|M|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2296.00|URBANA|B|57.00|76.00|139.00|6.00|9.00|0.00|5.00|6.00|1.00|0.00|0.00|1.00|0.00|300.00|14.00|314.00|553.00|ACTA CASILLA||||9|14|103|URUAPAN|2296|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2296.00|URBANA|C01|56.00|93.00|120.00|5.00|10.00|2.00|3.00|3.00|4.00|0.00|1.00|0.00|0.00|297.00|13.00|310.00|553.00|ACTA CASILLA||||9|14|103|URUAPAN|2296|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2296.00|URBANA|C02|54.00|80.00|135.00|2.00|13.00|1.00|3.00|2.00|1.00|0.00|1.00|2.00|0.00|294.00|6.00|300.00|552.00|ACTA CASILLA||||9|14|103|URUAPAN|2296|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2297.00|MIXTA|B|35.00|36.00|104.00|6.00|19.00|4.00|7.00|17.00|3.00|0.00|1.00|2.00|1.00|234.00|5.00|240.00|612.00|ACTA CASILLA||||9|20|103|URUAPAN|2297|M|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2297.00|MIXTA|C01|27.00|43.00|79.00|3.00|16.00|9.00|12.00|20.00|2.00|0.00|0.00|1.00|1.00|212.00|19.00|232.00|611.00|ACTA CASILLA||||9|20|103|URUAPAN|2297|M|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2297.00|MIXTA|C02|41.00|36.00|110.00|7.00|12.00|5.00|9.00|14.00|5.00|0.00|0.00|0.00|0.00|239.00|13.00|252.00|611.00|ACTA CASILLA||||9|20|103|URUAPAN|2297|M|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2298.00|URBANA|B|36.00|35.00|64.00|1.00|6.00|3.00|2.00|12.00|2.00|0.00|0.00|1.00|0.00|162.00|6.00|168.00|532.00|ACTA CASILLA||||9|20|103|URUAPAN|2298|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2298.00|URBANA|C01|36.00|38.00|75.00|4.00|12.00|1.00|2.00|12.00|1.00|0.00|0.00|2.00|1.00|183.00|5.00|189.00|532.00|ACTA CASILLA||||9|20|103|URUAPAN|2298|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2298.00|URBANA|C02|37.00|29.00|96.00|7.00|9.00|0.00|3.00|11.00|1.00|0.00|0.00|1.00|0.00|194.00|11.00|205.00|531.00|ACTA CASILLA||||9|20|103|URUAPAN|2298|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2299.00|URBANA|B|18.00|105.00|125.00|1.00|0.00|2.00|5.00|3.00|0.00|0.00|0.00|3.00|0.00|262.00|6.00|268.00|580.00|ACTA CASILLA||||9|14|103|URUAPAN|2299|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2299.00|URBANA|C01|21.00|91.00|119.00|2.00|1.00|3.00|2.00|4.00|4.00|0.00|0.00|2.00|0.00|249.00|9.00|258.00|580.00|ACTA CASILLA||||9|14|103|URUAPAN|2299|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2299.00|URBANA|C02|28.00|87.00|121.00|3.00|0.00|0.00|4.00|2.00|6.00|0.00|0.00|2.00|0.00|253.00|10.00|263.00|580.00|ACTA CASILLA||||9|14|103|URUAPAN|2299|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2300.00|MIXTA|B|7.00|97.00|125.00|3.00|8.00|3.00|1.00|1.00|12.00|0.00|0.00|2.00|0.00|259.00|1.00|260.00|584.00|RECUENTO||||9|14|103|URUAPAN|2300|M|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2300.00|MIXTA|C01|3.00|100.00|123.00|8.00|3.00|1.00|4.00|1.00|3.00|0.00|0.00|1.00|0.00|247.00|12.00|259.00|584.00|RECUENTO||||9|14|103|URUAPAN|2300|M|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2300.00|MIXTA|C02|11.00|91.00|112.00|2.00|6.00|0.00|0.00|1.00|2.00|0.00|0.00|0.00|0.00|225.00|13.00|238.00|583.00|RECUENTO||||9|14|103|URUAPAN|2300|M|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2300.00|MIXTA|C03|5.00|66.00|110.00|8.00|3.00|1.00|2.00|1.00|10.00|0.00|0.00|4.00|0.00|210.00|13.00|223.00|583.00|RECUENTO||||9|14|103|URUAPAN|2300|M|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2301.00|URBANA|B|22.00|54.00|95.00|1.00|3.00|1.00|2.00|2.00|1.00|0.00|1.00|2.00|0.00|184.00|5.00|189.00|430.00|ACTA CASILLA||||9|14|103|URUAPAN|2301|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2301.00|URBANA|C01|33.00|37.00|121.00|1.00|2.00|2.00|2.00|3.00|0.00|0.00|1.00|2.00|0.00|204.00|5.00|209.00|430.00|ACTA CASILLA||||9|14|103|URUAPAN|2301|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2302.00|URBANA|B|37.00|147.00|196.00|4.00|2.00|1.00|3.00|0.00|0.00|0.00|3.00|6.00|0.00|399.00|13.00|412.00|719.00|ACTA CASILLA||||9|14|103|URUAPAN|2302|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2303.00|URBANA|B|16.00|93.00|141.00|5.00|5.00|0.00|2.00|10.00|2.00|0.00|1.00|5.00|0.00|280.00|5.00|285.00|580.00|ACTA CASILLA||||9|14|103|URUAPAN|2303|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2303.00|URBANA|C01|16.00|96.00|149.00|1.00|3.00|3.00|2.00|4.00|2.00|0.00|1.00|1.00|0.00|278.00|7.00|285.00|579.00|ACTA CASILLA||||9|14|103|URUAPAN|2303|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2304.00|URBANA|B|21.00|84.00|142.00|1.00|3.00|0.00|0.00|6.00|4.00|0.00|1.00|2.00|0.00|264.00|10.00|274.00|516.00|ACTA CASILLA||||9|14|103|URUAPAN|2304|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2304.00|URBANA|C01|14.00|60.00|139.00|3.00|2.00|1.00|3.00|1.00|10.00|0.00|0.00|4.00|0.00|237.00|8.00|245.00|515.00|ACTA CASILLA||||9|14|103|URUAPAN|2304|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2304.00|URBANA|C02|12.00|81.00|139.00|2.00|2.00|1.00|0.00|3.00|3.00|0.00|1.00|5.00|0.00|249.00|2.00|251.00|515.00|ACTA CASILLA||||9|14|103|URUAPAN|2304|U|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2305.00|RURAL|B|52.00|68.00|87.00|3.00|12.00|2.00|8.00|3.00|1.00|0.00|0.00|0.00|0.00|236.00|10.00|246.00|561.00|ACTA CASILLA||||9|14|103|URUAPAN|2305|R|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2305.00|RURAL|C01|26.00|106.00|66.00|5.00|13.00|1.00|3.00|0.00|2.00|0.00|0.00|0.00|0.00|222.00|11.00|233.00|560.00|ACTA CASILLA||||9|14|103|URUAPAN|2305|R|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2305.00|RURAL|C02|37.00|104.00|67.00|3.00|19.00|1.00|6.00|4.00|1.00|0.00|1.00|0.00|0.00|243.00|6.00|249.00|560.00|ACTA CASILLA||||9|14|103|URUAPAN|2305|R|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2306.00|RURAL|B|69.00|78.00|34.00|6.00|12.00|0.00|4.00|4.00|2.00|0.00|0.00|0.00|0.00|209.00|8.00|217.00|558.00|ACTA CASILLA||||9|14|103|URUAPAN|2306|R|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2306.00|RURAL|C01|68.00|99.00|64.00|3.00|8.00|0.00|7.00|4.00|1.00|0.00|0.00|1.00|0.00|255.00|7.00|262.00|558.00|ACTA CASILLA||||9|14|103|URUAPAN|2306|R|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2307.00|RURAL|B|18.00|40.00|93.00|2.00|2.00|0.00|3.00|15.00|4.00|0.00|0.00|1.00|1.00|178.00|12.00|191.00|384.00|ACTA CASILLA||||9|14|103|URUAPAN|2307|R|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2308.00|RURAL|B|35.00|68.00|70.00|5.00|10.00|2.00|9.00|7.00|9.00|0.00|0.00|1.00|1.00|216.00|8.00|225.00|415.00|ACTA CASILLA||||9|14|103|URUAPAN|2308|R|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2308.00|RURAL|C01|25.00|60.00|77.00|4.00|11.00|3.00|1.00|9.00|4.00|0.00|0.00|2.00|0.00|196.00|5.00|201.00|415.00|ACTA CASILLA||||9|14|103|URUAPAN|2308|R|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2309.00|MIXTA|B|24.00|89.00|68.00|5.00|5.00|5.00|1.00|13.00|6.00|0.00|3.00|4.00|0.00|223.00|8.00|231.00|580.00|ACTA CASILLA||||9|14|103|URUAPAN|2309|M|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2309.00|MIXTA|C01|45.00|71.00|69.00|2.00|10.00|3.00|7.00|14.00|13.00|0.00|1.00|4.00|0.00|239.00|16.00|255.00|579.00|ACTA CASILLA||||9|14|103|URUAPAN|2309|M|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2309.00|MIXTA|C02|43.00|55.00|74.00|0.00|13.00|7.00|3.00|11.00|1.00|0.00|1.00|2.00|1.00|210.00|8.00|219.00|579.00|ACTA CASILLA||||9|14|103|URUAPAN|2309|M|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2309.00|MIXTA|C03|43.00|66.00|73.00|6.00|11.00|2.00|7.00|13.00|8.00|0.00|0.00|1.00|0.00|230.00|12.00|242.00|579.00|ACTA CASILLA||||9|14|103|URUAPAN|2309|M|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2310.00|RURAL|B|37.00|48.00|85.00|6.00|13.00|1.00|8.00|4.00|2.00|0.00|0.00|2.00|0.00|206.00|15.00|221.00|520.00|ACTA CASILLA||||9|14|103|URUAPAN|2310|R|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2310.00|RURAL|C01|58.00|58.00|101.00|2.00|17.00|1.00|11.00|4.00|2.00|0.00|0.00|0.00|0.00|254.00|12.00|266.00|519.00|ACTA CASILLA||||9|14|103|URUAPAN|2310|R|
5.00|16.00|MICHOACAN|9|14.00|URUAPAN NORTE|103.00|URUAPAN|2310.00|RURAL|E01|32.00|69.00|44.00|4.00|1.00|2.00|4.00|1.00|0.00|0.00|2.00|0.00|0.00|159.00|10.00|169.00|263.00|ACTA CASILLA||||9|14|103|URUAPAN|2310|R|
5.00|16.00|MICHOACAN|9|20.00|URUAPAN SUR|103.00|URUAPAN|2207.00|URBANA|B|55.00|62.00|62.00|2.00|8.00|4.00|4.00|10.00|10.00|0.00|4.00|2.00|0.00|223.00|13.00|236.00|730.00|ACTA CASILLA||||9|20|103|URUAPAN|2207|U|
5.00|16.00|MICHOACAN|9|20.00|URUAPAN SUR|103.00|URUAPAN|2207.00|URBANA|C01|73.00|49.00|85.00|3.00|9.00|4.00|7.00|12.00|9.00|0.00|0.00|3.00|0.00|254.00|5.00|259.00|730.00|ACTA CASILLA||||9|20|103|URUAPAN|2207|U|
5.00|16.00|MICHOACAN|9|20.00|URUAPAN SUR|103.00|URUAPAN|2207.00|URBANA|E01|106.00|69.00|65.00|4.00|9.00|6.00|7.00|12.00|14.00|0.00|0.00|1.00|0.00|293.00|15.00|308.00|660.00|ACTA CASILLA||||9|20|103|URUAPAN|2207|U|
5.00|16.00|MICHOACAN|9|20.00|URUAPAN SUR|103.00|URUAPAN|2207.00|URBANA|E01C01|88.00|66.00|57.00|3.00|12.00|4.00|14.00|7.00|10.00|0.00|0.00|1.00|0.00|262.00|8.00|270.00|659.00|ACTA CASILLA||||9|20|103|URUAPAN|2207|U|
5.00|16.00|MICHOACAN|9|20.00|URUAPAN SUR|103.00|URUAPAN|2207.00|URBANA|C02|60.00|64.00|75.00|9.00|13.00|5.00|5.00|10.00|6.00|0.00|2.00|3.00|1.00|252.00|7.00|260.00|729.00|ACTA CASILLA||||9|20|103|URUAPAN|2207|U|
5.00|16.00|MICHOACAN|9|20.00|URUAPAN SUR|103.00|URUAPAN|2207.00|URBANA|C03|51.00|63.00|65.00|2.00|6.00|4.00|6.00|11.00|9.00|0.00|2.00|0.00|0.00|219.00|13.00|232.00|729.00|ACTA CASILLA||||9|20|103|URUAPAN|2207|U|
5.00|16.00|MICHOACAN|9|20.00|URUAPAN SUR|103.00|URUAPAN|2207.00|URBANA|C04|64.00|41.00|58.00|4.00|10.00|4.00|3.00|14.00|6.00|0.00|0.00|1.00|1.00|205.00|9.00|215.00|729.00|ACTA CASILLA||||9|20|103|URUAPAN|2207|U|
5.00|16.00|MICHOACAN|9|20.00|URUAPAN SUR|103.00|URUAPAN|2207.00|URBANA|C05|58.00|48.00|78.00|4.00|5.00|13.00|0.00|14.00|9.00|0.00|2.00|3.00|0.00|234.00|5.00|239.00|729.00|ACTA CASILLA||||9|20|103|URUAPAN|2207|U|
5.00|16.00|MICHOACAN|9|20.00|URUAPAN SUR|103.00|URUAPAN|2232.00|URBANA|B|84.00|52.00|75.00|4.00|8.00|3.00|9.00|3.00|3.00|0.00|0.00|5.00|1.00|246.00|9.00|256.00|583.00|ACTA CASILLA||||9|20|103|URUAPAN|2232|U|
5.00|16.00|MICHOACAN|9|20.00|URUAPAN SUR|103.00|URUAPAN|2232.00|URBANA|C01|90.00|65.00|47.00|6.00|7.00|3.00|6.00|14.00|7.00|0.00|2.00|2.00|1.00|249.00|6.00|256.00|583.00|ACTA CASILLA||||9|20|103|URUAPAN|2232|U|
5.00|16.00|MICHOACAN|9|20.00|URUAPAN SUR|103.00|URUAPAN|2233.00|URBANA|B|52.00|24.00|38.00|2.00|6.00|6.00|1.00|8.00|10.00|0.00|0.00|0.00|0.00|147.00|9.00|156.00|405.00|ACTA CASILLA||||9|20|103|URUAPAN|2233|U|
5.00|16.00|MICHOACAN|9|20.00|URUAPAN SUR|103.00|URUAPAN|2233.00|URBANA|C01|38.00|25.00|35.00|6.00|4.00|6.00|7.00|9.00|4.00|0.00|0.00|1.00|0.00|135.00|13.00|148.00|405.00|ACTA CASILLA||||9|20|103|URUAPAN|2233|U|
5.00|16.00|MICHOACAN|9|20.00|URUAPAN SUR|103.00|URUAPAN|2233.00|URBANA|S01|34.00|19.00|42.00|9.00|3.00|5.00|1.00|6.00|2.00|0.00|0.00|2.00|0.00|123.00|2.00|125.00|0.00|ACTA CASILLA||||9|20|103|URUAPAN|2233|U|
5.00|16.00|MICHOACAN|9|20.00|URUAPAN SUR|103.00|URUAPAN|2234.00|URBANA|B|88.00|45.00|53.00|2.00|9.00|8.00|6.00|11.00|6.00|0.00|0.00|2.00|0.00|230.00|12.00|242.00|559.00|ACTA CASILLA||||9|20|103|URUAPAN|2234|U|
5.00|16.00|MICHOACAN|9|20.00|URUAPAN SUR|103.00|URUAPAN|2234.00|URBANA|C01|66.00|40.00|60.00|7.00|6.00|2.00|10.00|7.00|12.00|0.00|0.00|1.00|0.00|211.00|11.00|222.00|558.00|ACTA CASILLA||||9|20|103|URUAPAN|2234|U|
5.00|16.00|MICHOACAN|9|20.00|URUAPAN SUR|103.00|URUAPAN|2235.00|URBANA|B|41.00|63.00|86.00|3.00|3.00|1.00|5.00|12.00|3.00|0.00|1.00|2.00|0.00|220.00|12.00|232.00|558.00|ACTA CASILLA||||9|20|103|URUAPAN|2235|U|
5.00|16.00|MICHOACAN|9|20.00|URUAPAN SUR|103.00|URUAPAN|2235.00|URBANA|C01|33.00|58.00|102.00|1.00|13.00|3.00|6.00|7.00|1.00|0.00|0.00|3.00|0.00|227.00|9.00|236.00|558.00|ACTA CASILLA||||9|20|103|URUAPAN|2235|U|
5.00|16.00|MICHOACAN|9|20.00|URUAPAN SUR|103.00|URUAPAN|2235.00|URBANA|C02|33.00|52.00|112.00|2.00|9.00|2.00|2.00|11.00|2.00|0.00|1.00|5.00|0.00|231.00|14.00|245.00|557.00|ACTA CASILLA||||9|20|103|URUAPAN|2235|U|
