V1,V2
-108.74,25.43
-108.74,25.44
-108.75,25.44
-108.75,25.44
-108.76,25.44
-108.76,25.44
-108.76,25.43
-108.77,25.43
-108.77,25.43
-108.78,25.43
-108.78,25.44
-108.77,25.44
-108.77,25.45
-108.77,25.45
-108.77,25.46
-108.77,25.46
-108.77,25.47
-108.77,25.47
-108.77,25.48
-108.77,25.48
-108.77,25.49
-108.76,25.49
-108.76,25.50
-108.76,25.50
-108.76,25.51
-108.76,25.52
-108.76,25.52
-108.76,25.53
-108.76,25.53
-108.76,25.54
-108.77,25.54
-108.78,25.54
-108.78,25.54
-108.79,25.54
-108.79,25.54
-108.80,25.53
-108.80,25.53
-108.81,25.53
-108.81,25.54
-108.82,25.54
-108.82,25.54
-108.82,25.55
-108.83,25.55
-108.83,25.56
-108.83,25.56
-108.84,25.56
-108.84,25.56
-108.85,25.56
-108.85,25.56
-108.86,25.55
-108.87,25.55
-108.87,25.56
-108.88,25.56
-108.88,25.56
-108.89,25.56
-108.89,25.56
-108.90,25.56
-108.90,25.56
-108.90,25.55
-108.90,25.55
-108.90,25.54
-108.89,25.54
-108.89,25.54
-108.89,25.53
-108.88,25.53
-108.88,25.52
-108.88,25.52
-108.88,25.51
-108.88,25.51
-108.88,25.50
-108.88,25.50
-108.88,25.49
-108.89,25.48
-108.89,25.48
-108.89,25.48
-108.90,25.48
-108.90,25.47
-108.91,25.47
-108.91,25.47
-108.91,25.46
-108.92,25.46
-108.92,25.46
-108.92,25.46
-108.93,25.46
-108.93,25.47
-108.94,25.47
-108.94,25.47
-108.95,25.47
-108.95,25.47
-108.95,25.48
-108.95,25.48
-108.94,25.48
-108.94,25.49
-108.94,25.49
-108.94,25.50
-108.95,25.50
-108.95,25.50
-108.96,25.50
-108.97,25.50
-108.97,25.50
-108.98,25.50
-108.99,25.50
-108.99,25.50
-109.00,25.50
-109.01,25.50
-109.01,25.50
-109.02,25.49
-109.02,25.49
-109.02,25.48
-109.01,25.48
-109.01,25.47
-109.01,25.47
-109.01,25.46
-109.01,25.46
-109.02,25.46
-109.02,25.46
-109.03,25.46
-109.03,25.46
-109.04,25.46
-109.04,25.47
-109.05,25.47
-109.05,25.48
-109.06,25.48
-109.06,25.48
-109.06,25.48
-109.07,25.49
-109.07,25.49
-109.08,25.49
-109.08,25.50
-109.08,25.50
-109.09,25.51
-109.09,25.51
-109.09,25.51
-109.10,25.52
-109.10,25.52
-109.10,25.52
-109.11,25.53
-109.11,25.53
-109.11,25.53
-109.10,25.54
-109.10,25.54
-109.09,25.54
-109.09,25.55
-109.09,25.55
-109.08,25.55
-109.08,25.56
-109.08,25.56
-109.08,25.57
-109.07,25.57
-109.07,25.57
-109.06,25.58
-109.06,25.58
-109.05,25.58
-109.04,25.58
-109.04,25.58
-109.03,25.57
-109.02,25.57
-109.02,25.57
-109.01,25.57
-109.00,25.57
-109.00,25.57
-108.99,25.57
-108.99,25.56
-108.99,25.55
-108.99,25.55
-108.99,25.54
-108.99,25.54
-108.98,25.54
-108.98,25.54
-108.98,25.54
-108.97,25.55
-108.97,25.55
-108.97,25.56
-108.97,25.56
-108.97,25.57
-108.97,25.58
-108.97,25.58
-108.97,25.59
-108.96,25.59
-108.96,25.59
-108.95,25.59
-108.95,25.59
-108.94,25.60
-108.94,25.60
-108.94,25.61
-108.93,25.61
-108.93,25.61
-108.93,25.62
-108.92,25.62
-108.92,25.62
-108.91,25.63
-108.91,25.63
-108.91,25.63
-108.90,25.64
-108.90,25.64
-108.90,25.65
-108.90,25.65
-108.90,25.66
-108.90,25.66
-108.90,25.67
-108.90,25.68
-108.89,25.68
-108.89,25.67
-108.88,25.67
-108.88,25.67
-108.88,25.68
-108.88,25.68
-108.88,25.69
-108.88,25.69
-108.88,25.70
-108.88,25.70
-108.88,25.71
-108.88,25.72
-108.88,25.72
-108.87,25.73
-108.87,25.73
-108.87,25.73
-108.86,25.74
-108.86,25.74
-108.85,25.74
-108.85,25.75
-108.85,25.75
-108.84,25.76
-108.84,25.76
-108.84,25.76
-108.83,25.77
-108.83,25.77
-108.83,25.78
-108.83,25.78
-108.83,25.79
-108.83,25.79
-108.83,25.80
-108.83,25.80
-108.84,25.80
-108.85,25.80
-108.85,25.80
-108.85,25.79
-108.85,25.79
-108.86,25.78
-108.85,25.78
-108.85,25.77
-108.86,25.77
-108.86,25.76
-108.86,25.76
-108.87,25.75
-108.87,25.75
-108.87,25.75
-108.88,25.74
-108.88,25.74
-108.88,25.73
-108.89,25.73
-108.89,25.72
-108.89,25.72
-108.89,25.71
-108.89,25.71
-108.89,25.70
-108.90,25.70
-108.90,25.69
-108.91,25.69
-108.91,25.69
-108.91,25.69
-108.92,25.68
-108.92,25.68
-108.93,25.68
-108.93,25.68
-108.94,25.67
-108.94,25.67
-108.95,25.67
-108.95,25.67
-108.96,25.66
-108.96,25.66
-108.97,25.66
-108.98,25.66
-108.98,25.66
-108.99,25.66
-108.99,25.66
-109.00,25.65
-109.00,25.65
-109.01,25.65
-109.01,25.64
-109.01,25.64
-109.01,25.63
-109.02,25.63
-109.02,25.62
-109.02,25.62
-109.02,25.61
-109.03,25.61
-109.03,25.60
-109.03,25.60
-109.04,25.60
-109.05,25.60
-109.05,25.60
-109.05,25.59
-109.06,25.59
-109.06,25.59
-109.07,25.59
-109.08,25.59
-109.08,25.59
-109.09,25.59
-109.09,25.59
-109.10,25.59
-109.10,25.58
-109.11,25.58
-109.11,25.58
-109.12,25.58
-109.12,25.58
-109.13,25.58
-109.14,25.58
-109.14,25.58
-109.14,25.59
-109.15,25.59
-109.15,25.60
-109.15,25.60
-109.15,25.61
-109.15,25.61
-109.15,25.62
-109.16,25.62
-109.16,25.63
-109.16,25.63
-109.16,25.63
-109.17,25.64
-109.17,25.64
-109.17,25.65
-109.18,25.65
-109.18,25.65
-109.19,25.65
-109.20,25.66
-109.20,25.66
-109.21,25.66
-109.21,25.66
-109.22,25.66
-109.22,25.67
-109.22,25.67
-109.23,25.67
-109.23,25.68
-109.24,25.68
-109.25,25.68
-109.25,25.68
-109.26,25.68
-109.26,25.67
-109.26,25.67
-109.25,25.67
-109.25,25.66
-109.25,25.66
-109.25,25.65
-109.24,25.65
-109.24,25.65
-109.23,25.64
-109.23,25.64
-109.22,25.64
-109.22,25.64
-109.22,25.63
-109.21,25.63
-109.21,25.63
-109.20,25.62
-109.20,25.62
-109.20,25.62
-109.19,25.61
-109.19,25.61
-109.18,25.61
-109.18,25.60
-109.18,25.60
-109.17,25.60
-109.17,25.59
-109.16,25.59
-109.16,25.59
-109.16,25.58
-109.15,25.58
-109.15,25.57
-109.15,25.57
-109.15,25.56
-109.15,25.56
-109.16,25.56
-109.16,25.56
-109.17,25.56
-109.17,25.56
-109.17,25.57
-109.17,25.57
-109.18,25.58
-109.18,25.58
-109.18,25.59
-109.19,25.59
-109.19,25.59
-109.20,25.60
-109.20,25.60
-109.20,25.60
-109.21,25.61
-109.21,25.61
-109.22,25.61
-109.22,25.61
-109.23,25.62
-109.23,25.62
-109.23,25.62
-109.24,25.63
-109.24,25.63
-109.25,25.63
-109.26,25.63
-109.26,25.63
-109.27,25.63
-109.28,25.64
-109.28,25.64
-109.29,25.64
-109.30,25.64
-109.30,25.64
-109.31,25.63
-109.31,25.63
-109.32,25.63
-109.32,25.63
-109.33,25.63
-109.34,25.63
-109.34,25.63
-109.35,25.63
-109.36,25.63
-109.36,25.63
-109.37,25.63
-109.38,25.63
-109.38,25.63
-109.39,25.63
-109.40,25.63
-109.40,25.64
-109.41,25.64
-109.40,25.65
-109.40,25.65
-109.39,25.65
-109.39,25.65
-109.38,25.65
-109.38,25.66
-109.37,25.66
-109.37,25.66
-109.36,25.66
-109.36,25.67
-109.35,25.67
-109.35,25.67
-109.34,25.67
-109.33,25.67
-109.32,25.67
-109.32,25.66
-109.31,25.66
-109.31,25.66
-109.30,25.66
-109.30,25.67
-109.30,25.67
-109.30,25.68
-109.30,25.68
-109.30,25.69
-109.29,25.69
-109.29,25.70
-109.29,25.70
-109.29,25.71
-109.29,25.71
-109.29,25.72
-109.29,25.73
-109.29,25.73
-109.30,25.73
-109.30,25.74
-109.31,25.74
-109.31,25.74
-109.32,25.74
-109.33,25.74
-109.33,25.74
-109.34,25.74
-109.34,25.75
-109.35,25.75
-109.35,25.76
-109.36,25.76
-109.36,25.76
-109.37,25.76
-109.37,25.76
-109.38,25.76
-109.38,25.76
-109.39,25.76
-109.39,25.75
-109.39,25.75
-109.40,25.74
-109.40,25.74
-109.40,25.73
-109.39,25.73
-109.39,25.72
-109.39,25.71
-109.39,25.71
-109.39,25.70
-109.39,25.70
-109.39,25.69
-109.39,25.68
-109.39,25.68
-109.39,25.68
-109.40,25.68
-109.40,25.68
-109.40,25.69
-109.41,25.69
-109.40,25.70
-109.40,25.71
-109.40,25.71
-109.40,25.72
-109.40,25.72
-109.40,25.73
-109.40,25.74
-109.40,25.74
-109.40,25.75
-109.41,25.75
-109.41,25.76
-109.41,25.76
-109.41,25.77
-109.42,25.77
-109.43,25.77
-109.43,25.78
-109.44,25.78
-109.44,25.78
-109.44,25.79
-109.44,25.79
-109.44,25.80
-109.44,25.80
-109.44,25.80
-109.44,25.81
-109.44,25.82
-109.44,25.82
-109.43,25.82
-109.43,25.83
-109.43,25.83
-109.43,25.84
-109.43,25.84
-109.42,25.85
-109.42,25.86
-109.42,25.86
-109.42,25.86
-109.42,25.85
-109.42,25.85
-109.41,25.84
-109.41,25.84
-109.40,25.84
-109.40,25.84
-109.40,25.85
-109.40,25.86
-109.40,25.86
-109.41,25.86
-109.41,25.86
-109.42,25.86
-109.42,25.87
-109.42,25.88
-109.41,25.88
-109.41,25.89
-109.41,25.90
-109.42,25.90
-109.42,25.91
-109.42,25.91
-109.42,25.92
-109.43,25.92
-109.43,25.92
-109.44,25.92
-109.44,25.93
-109.44,25.93
-109.44,25.94
-109.44,25.95
-109.44,25.95
-109.44,25.96
-109.44,25.97
-109.44,25.97
-109.44,25.98
-109.44,25.98
-109.44,25.99
-109.43,26.00
-109.43,26.00
-109.43,26.01
-109.43,26.01
-109.43,26.02
-109.43,26.03
-109.42,26.03
-109.42,26.04
-109.42,26.04
-109.42,26.04
-109.41,26.05
-109.41,26.05
-109.41,26.06
-109.40,26.06
-109.40,26.07
-109.40,26.06
-109.40,26.07
-109.40,26.07
-109.39,26.08
-109.39,26.08
-109.39,26.08
-109.38,26.09
-109.38,26.09
-109.38,26.09
-109.37,26.10
-109.37,26.10
-109.36,26.10
-109.36,26.11
-109.36,26.11
-109.35,26.12
-109.35,26.12
-109.35,26.13
-109.35,26.13
-109.34,26.14
-109.34,26.14
-109.34,26.14
-109.34,26.15
-109.33,26.15
-109.33,26.16
-109.33,26.16
-109.33,26.16
-109.32,26.17
-109.32,26.17
-109.32,26.18
-109.32,26.18
-109.31,26.19
-109.31,26.19
-109.31,26.20
-109.31,26.20
-109.30,26.21
-109.30,26.21
-109.30,26.21
-109.29,26.22
-109.29,26.22
-109.29,26.23
-109.29,26.23
-109.28,26.24
-109.28,26.24
-109.28,26.25
-109.27,26.27
-109.27,26.27
-109.27,26.28
-109.27,26.28
-109.27,26.29
-109.26,26.29
-109.26,26.30
-109.26,26.30
-109.26,26.31
-109.25,26.31
-109.25,26.31
-109.25,26.30
-109.25,26.29
-109.25,26.29
-109.25,26.28
-109.25,26.27
-109.25,26.27
-109.25,26.26
-109.26,26.26
-109.26,26.26
-109.27,26.26
-109.28,26.26
-109.28,26.25
-109.28,26.25
-109.28,26.24
-109.28,26.24
-109.28,26.23
-109.29,26.23
-109.29,26.22
-109.29,26.21
-109.29,26.21
-109.29,26.20
-109.29,26.19
-109.29,26.19
-109.29,26.18
-109.29,26.17
-109.29,26.17
-109.29,26.16
-109.29,26.16
-109.29,26.15
-109.28,26.16
-109.28,26.16
-109.27,26.16
-109.27,26.17
-109.27,26.17
-109.27,26.18
-109.27,26.18
-109.26,26.19
-109.26,26.20
-109.26,26.20
-109.26,26.21
-109.26,26.21
-109.25,26.22
-109.25,26.22
-109.25,26.23
-109.25,26.23
-109.24,26.24
-109.24,26.24
-109.24,26.25
-109.24,26.25
-109.23,26.26
-109.23,26.26
-109.23,26.27
-109.23,26.27
-109.22,26.27
-109.22,26.28
-109.22,26.29
-109.23,26.29
-109.23,26.30
-109.23,26.30
-109.23,26.31
-109.23,26.31
-109.23,26.32
-109.23,26.32
-109.23,26.33
-109.22,26.33
-109.22,26.34
-109.21,26.34
-109.21,26.34
-109.21,26.34
-109.20,26.34
-109.19,26.34
-109.19,26.34
-109.18,26.34
-109.18,26.33
-109.17,26.33
-109.17,26.33
-109.17,26.33
-109.16,26.32
-109.16,26.31
-109.16,26.31
-109.16,26.30
-109.16,26.30
-109.16,26.29
-109.16,26.29
-109.15,26.28
-109.15,26.28
-109.16,26.27
-109.16,26.27
-109.17,26.27
-109.17,26.27
-109.18,26.26
-109.17,26.26
-109.17,26.26
-109.16,26.26
-109.15,26.26
-109.15,26.25
-109.15,26.25
-109.15,26.24
-109.14,26.24
-109.14,26.24
-109.13,26.24
-109.13,26.23
-109.13,26.23
-109.12,26.22
-109.12,26.22
-109.11,26.22
-109.11,26.22
-109.11,26.21
-109.10,26.21
-109.10,26.21
-109.09,26.22
-109.09,26.22
-109.10,26.23
-109.10,26.23
-109.10,26.24
-109.11,26.24
-109.11,26.24
-109.11,26.25
-109.11,26.25
-109.11,26.26
-109.10,26.26
-109.10,26.26
-109.09,26.27
-109.09,26.27
-109.08,26.27
-109.08,26.28
-109.08,26.28
-109.08,26.28
-109.09,26.28
-109.10,26.28
-109.10,26.28
-109.11,26.29
-109.11,26.29
-109.12,26.29
-109.12,26.30
-109.12,26.30
-109.13,26.30
-109.13,26.31
-109.13,26.31
-109.14,26.32
-109.14,26.32
-109.14,26.33
-109.14,26.33
-109.14,26.34
-109.15,26.34
-109.15,26.35
-109.15,26.35
-109.15,26.36
-109.15,26.36
-109.15,26.37
-109.16,26.37
-109.16,26.38
-109.17,26.38
-109.17,26.38
-109.18,26.38
-109.18,26.38
-109.18,26.38
-109.18,26.37
-109.17,26.37
-109.17,26.36
-109.17,26.36
-109.18,26.35
-109.18,26.36
-109.19,26.36
-109.19,26.36
-109.20,26.36
-109.21,26.36
-109.21,26.36
-109.21,26.36
-109.22,26.35
-109.22,26.35
-109.23,26.35
-109.23,26.34
-109.23,26.34
-109.24,26.34
-109.24,26.33
-109.25,26.33
-109.25,26.33
-109.25,26.34
-109.25,26.34
-109.25,26.35
-109.25,26.36
-109.25,26.36
-109.24,26.37
-109.24,26.37
-109.24,26.38
-109.24,26.38
-109.24,26.39
-109.24,26.40
-109.24,26.40
-109.24,26.41
-109.24,26.42
-109.24,26.42
-109.24,26.43
-109.24,26.44
-109.24,26.44
-109.24,26.45
-109.24,26.45
-109.24,26.46
-109.25,26.46
-109.25,26.47
-109.25,26.47
-109.25,26.48
-109.25,26.48
-109.25,26.49
-109.26,26.49
-109.26,26.50
-109.26,26.50
-109.26,26.51
-109.26,26.51
-109.27,26.52
-109.27,26.52
-109.27,26.53
-109.28,26.53
-109.28,26.54
-109.28,26.54
-109.28,26.54
-109.29,26.55
-109.29,26.55
-109.29,26.55
-109.29,26.55
-109.30,26.55
-109.30,26.56
-109.30,26.56
-109.31,26.56
-109.31,26.57
-109.32,26.57
-109.32,26.57
-109.33,26.58
-109.33,26.58
-109.34,26.58
-109.34,26.58
-109.35,26.59
-109.35,26.59
-109.35,26.60
-109.35,26.60
-109.35,26.61
-109.36,26.61
-109.36,26.61
-109.36,26.62
-109.37,26.62
-109.37,26.62
-109.38,26.63
-109.38,26.63
-109.38,26.63
-109.39,26.64
-109.39,26.64
-109.39,26.65
-109.40,26.65
-109.40,26.65
-109.40,26.66
-109.41,26.66
-109.41,26.66
-109.42,26.67
-109.42,26.67
-109.43,26.67
-109.43,26.68
-109.44,26.68
-109.44,26.68
-109.45,26.68
-109.46,26.68
-109.46,26.68
-109.47,26.68
-109.47,26.69
-109.47,26.69
-109.47,26.70
-109.47,26.70
-109.46,26.70
-109.45,26.70
-109.45,26.69
-109.44,26.69
-109.43,26.69
-109.43,26.70
-109.43,26.70
-109.44,26.71
-109.44,26.71
-109.44,26.72
-109.45,26.72
-109.45,26.72
-109.46,26.72
-109.47,26.72
-109.47,26.72
-109.47,26.73
-109.48,26.73
-109.48,26.74
-109.49,26.74
-109.49,26.74
-109.50,26.73
-109.50,26.73
-109.51,26.73
-109.51,26.73
-109.51,26.74
-109.51,26.75
-109.51,26.75
-109.51,26.76
-109.51,26.76
-109.52,26.76
-109.52,26.76
-109.53,26.76
-109.53,26.76
-109.54,26.76
-109.54,26.76
-109.55,26.75
-109.55,26.75
-109.56,26.75
-109.56,26.74
-109.57,26.74
-109.57,26.73
-109.57,26.73
-109.56,26.73
-109.55,26.73
-109.55,26.73
-109.54,26.73
-109.53,26.73
-109.53,26.72
-109.52,26.72
-109.52,26.72
-109.52,26.71
-109.53,26.71
-109.53,26.71
-109.53,26.70
-109.52,26.70
-109.51,26.70
-109.51,26.70
-109.50,26.70
-109.50,26.70
-109.50,26.69
-109.50,26.69
-109.50,26.68
-109.51,26.68
-109.52,26.68
-109.52,26.68
-109.53,26.68
-109.53,26.68
-109.54,26.69
-109.55,26.69
-109.55,26.69
-109.56,26.69
-109.57,26.69
-109.57,26.69
-109.58,26.69
-109.59,26.70
-109.59,26.70
-109.60,26.70
-109.61,26.70
-109.61,26.70
-109.62,26.70
-109.63,26.70
-109.63,26.70
-109.64,26.70
-109.65,26.70
-109.65,26.70
-109.65,26.69
-109.66,26.69
-109.66,26.68
-109.66,26.68
-109.67,26.68
-109.67,26.67
-109.68,26.67
-109.68,26.67
-109.69,26.67
-109.70,26.68
-109.70,26.68
-109.71,26.68
-109.72,26.68
-109.72,26.68
-109.73,26.68
-109.73,26.69
-109.74,26.69
-109.74,26.69
-109.75,26.69
-109.75,26.70
-109.76,26.70
-109.76,26.70
-109.77,26.70
-109.77,26.71
-109.78,26.71
-109.78,26.71
-109.78,26.72
-109.79,26.72
-109.79,26.72
-109.80,26.73
-109.80,26.73
-109.80,26.74
-109.81,26.74
-117.12,32.53
-117.13,32.54
-117.13,32.54
-117.13,32.55
-117.13,32.56
-117.13,32.56
-117.13,32.57
-117.14,32.57
-117.14,32.57
-117.14,32.58
-117.14,32.58
-117.15,32.59
-117.15,32.59
-117.15,32.60
-117.15,32.60
-117.16,32.61
-117.16,32.61
-117.16,32.62
-117.16,32.62
-117.17,32.63
-117.17,32.63
-117.17,32.64
-117.17,32.64
-117.17,32.65
-117.18,32.65
-117.18,32.65
-117.18,32.66
-117.19,32.66
-117.19,32.67
-117.19,32.67
-117.20,32.67
-117.20,32.68
-117.21,32.68
-117.21,32.68
-117.21,32.69
-117.21,32.69
-117.21,32.70
-117.20,32.70
-117.20,32.70
-117.19,32.69
-117.19,32.69
-117.19,32.69
-117.18,32.68
-117.18,32.68
-117.18,32.68
-117.17,32.67
-117.17,32.67
-117.17,32.66
-117.17,32.66
-117.16,32.65
-117.16,32.65
-117.16,32.64
-117.16,32.64
-117.16,32.63
-117.15,32.63
-117.15,32.62
-117.15,32.62
-117.14,32.62
-117.14,32.61
-117.13,32.61
-117.12,32.61
-117.11,32.61
-117.11,32.62
-117.11,32.63
-117.11,32.63
-117.12,32.64
-117.12,32.64
-117.12,32.65
-117.12,32.65
-117.12,32.66
-117.13,32.66
-117.13,32.67
-117.13,32.67
-117.14,32.67
-117.14,32.68
-117.14,32.68
-117.15,32.69
-117.15,32.69
-117.15,32.69
-117.16,32.69
-117.16,32.70
-117.17,32.70
-117.17,32.70
-117.18,32.71
-117.18,32.71
-117.18,32.72
-117.19,32.72
-117.19,32.72
-117.20,32.73
-117.20,32.73
-117.21,32.73
-117.21,32.73
-117.22,32.73
-117.22,32.72
-117.23,32.72
-117.23,32.72
-117.23,32.71
-117.23,32.71
-117.24,32.70
-117.24,32.70
-117.24,32.69
-117.24,32.69
-117.24,32.68
-117.24,32.67
-117.24,32.67
-117.24,32.66
-117.25,32.66
-117.25,32.66
-117.26,32.66
-117.26,32.66
-117.26,32.67
-117.26,32.67
-117.26,32.68
-117.27,32.68
-117.27,32.69
-117.27,32.70
-117.27,32.70
-117.27,32.71
-117.26,32.71
-117.26,32.72
-117.26,32.73
-117.26,32.73
-117.26,32.74
-117.26,32.74
-117.26,32.75
-117.26,32.76
-117.26,32.76
-117.26,32.77
-117.26,32.78
-117.26,32.78
-117.26,32.79
-117.26,32.79
-117.27,32.80
-117.27,32.80
-117.27,32.80
-117.27,32.81
-117.28,32.81
-117.28,32.82
-117.28,32.82
-117.28,32.83
-117.28,32.84
-117.28,32.84
-117.27,32.84
-117.27,32.84
-117.26,32.85
-117.26,32.85
-117.26,32.86
-117.25,32.86
-117.25,32.86
-117.25,32.87
-117.25,32.88
-117.25,32.88
-117.25,32.89
-117.25,32.89
-117.25,32.90
-117.25,32.91
-117.26,32.91
-117.26,32.92
-117.26,32.92
-117.26,32.93
-117.26,32.93
-117.26,32.94
-117.26,32.95
-117.26,32.95
-117.27,32.96
-117.27,32.96
-117.27,32.97
-117.27,32.97
-117.27,32.98
-117.27,32.99
-117.27,32.99
-117.28,32.99
-117.28,33.00
-109.01,25.44
-109.00,25.44
-109.00,25.44
-108.99,25.44
-108.98,25.44
-108.98,25.45
-108.97,25.44
-108.96,25.44
-108.96,25.44
-108.95,25.44
-108.94,25.44
-108.93,25.44
-108.93,25.44
-108.92,25.44
-108.91,25.44
-108.91,25.44
-108.90,25.44
-108.89,25.44
-108.88,25.44
-108.88,25.44
-108.87,25.44
-108.87,25.44
-108.86,25.43
-108.85,25.43
-108.85,25.43
-108.84,25.43
-108.84,25.43
-108.83,25.42
-108.83,25.42
-108.82,25.42
-108.82,25.42
-108.81,25.41
-108.81,25.41
-108.81,25.41
-108.80,25.40
-108.80,25.40
-108.80,25.39
-108.80,25.39
-108.79,25.38
-108.79,25.38
-108.79,25.38
-108.79,25.37
-108.79,25.37
-108.80,25.37
-108.81,25.37
-108.81,25.38
-108.82,25.38
-108.82,25.38
-108.83,25.38
-108.83,25.39
-108.84,25.39
-108.84,25.39
-108.85,25.39
-108.85,25.39
-108.86,25.40
-108.86,25.40
-108.87,25.40
-108.88,25.40
-108.88,25.41
-108.89,25.41
-108.89,25.41
-108.90,25.41
-108.90,25.42
-108.91,25.42
-108.91,25.42
-108.92,25.42
-108.92,25.43
-108.93,25.43
-108.93,25.43
-108.94,25.43
-108.95,25.43
-108.95,25.43
-108.96,25.42
-108.97,25.42
-108.97,25.42
-108.98,25.42
-108.99,25.42
-109.00,25.43
-109.00,25.43
-109.01,25.43
-109.01,25.43
-109.01,25.44
-109.01,25.44
-112.01,24.53
-112.01,24.53
-112.00,24.53
-111.99,24.53
-111.98,24.53
-111.98,24.53
-111.97,24.53
-111.96,24.53
-111.96,24.53
-111.95,24.53
-111.94,24.53
-111.94,24.53
-111.93,24.53
-111.92,24.53
-111.92,24.53
-111.91,24.53
-111.90,24.53
-111.90,24.53
-111.89,24.54
-111.89,24.54
-111.88,24.54
-111.87,24.54
-111.87,24.54
-111.86,24.54
-111.85,24.54
-111.85,24.54
-111.85,24.54
-111.84,24.54
-111.84,24.54
-111.83,24.54
-111.83,24.53
-111.83,24.53
-111.83,24.52
-111.82,24.52
-111.83,24.52
-111.84,24.52
-111.84,24.52
-111.84,24.51
-111.83,24.51
-111.83,24.50
-111.83,24.50
-111.83,24.49
-111.82,24.49
-111.82,24.49
-111.81,24.48
-111.81,24.48
-111.80,24.48
-111.80,24.48
-111.79,24.48
-111.79,24.47
-111.78,24.47
-111.78,24.47
-111.77,24.46
-111.77,24.46
-111.76,24.46
-111.76,24.45
-111.76,24.45
-111.75,24.45
-111.75,24.44
-111.75,24.44
-111.74,24.44
-111.74,24.43
-111.73,24.43
-111.73,24.43
-111.73,24.42
-111.72,24.42
-111.72,24.41
-111.72,24.41
-111.72,24.41
-111.71,24.40
-111.71,24.40
-111.70,24.40
-111.70,24.40
-111.69,24.39
-111.69,24.39
-111.69,24.38
-111.70,24.37
-111.70,24.36
-111.70,24.36
-111.70,24.35
-111.70,24.35
-111.70,24.34
-111.70,24.34
-111.71,24.33
-111.71,24.33
-111.71,24.33
-111.72,24.33
-111.72,24.34
-111.72,24.34
-111.73,24.35
-111.73,24.35
-111.73,24.35
-111.74,24.36
-111.74,24.36
-111.74,24.36
-111.75,24.37
-111.75,24.37
-111.76,24.37
-111.76,24.38
-111.77,24.38
-111.77,24.38
-111.78,24.38
-111.78,24.39
-111.79,24.39
-111.79,24.39
-111.80,24.39
-111.80,24.39
-111.81,24.40
-111.81,24.40
-111.82,24.40
-111.82,24.41
-111.82,24.41
-111.83,24.42
-111.83,24.42
-111.83,24.42
-111.84,24.43
-111.84,24.43
-111.84,24.43
-111.85,24.44
-111.85,24.44
-111.86,24.44
-111.86,24.44
-111.87,24.44
-111.87,24.45
-111.88,24.45
-111.89,24.45
-111.89,24.45
-111.90,24.45
-111.90,24.46
-111.90,24.46
-111.91,24.46
-111.91,24.47
-111.92,24.47
-111.92,24.47
-111.92,24.48
-111.93,24.48
-111.93,24.48
-111.94,24.49
-111.94,24.49
-111.94,24.49
-111.95,24.50
-111.95,24.50
-111.96,24.50
-111.96,24.51
-111.97,24.51
-111.97,24.51
-111.98,24.51
-111.98,24.51
-111.99,24.51
-112.00,24.51
-112.00,24.52
-112.01,24.52
-112.01,24.52
-112.02,24.53
-112.02,24.53
-112.01,24.53
-114.65,31.69
-114.66,31.69
-114.67,31.69
-114.67,31.69
-114.68,31.69
-114.68,31.69
-114.69,31.70
-114.69,31.70
-114.69,31.70
-114.69,31.70
-114.69,31.70
-114.70,31.69
-114.70,31.69
-114.71,31.69
-114.71,31.69
-114.72,31.69
-114.72,31.69
-114.73,31.69
-114.74,31.70
-114.74,31.70
-114.74,31.70
-114.75,31.70
-114.75,31.71
-114.76,31.71
-114.76,31.71
-114.77,31.72
-114.77,31.72
-114.78,31.72
-114.78,31.73
-114.78,31.73
-114.78,31.74
-114.79,31.74
-114.79,31.75
-114.79,31.75
-114.79,31.76
-114.79,31.76
-114.79,31.77
-114.79,31.77
-114.79,31.78
-114.79,31.79
-114.79,31.79
-114.79,31.80
-114.78,31.80
-114.78,31.80
-114.77,31.80
-114.76,31.80
-114.76,31.80
-114.75,31.79
-114.75,31.79
-114.74,31.79
-114.74,31.78
-114.74,31.78
-114.73,31.78
-114.73,31.77
-114.73,31.77
-114.72,31.77
-114.72,31.76
-114.71,31.76
-114.71,31.76
-114.71,31.75
-114.70,31.75
-114.70,31.75
-114.69,31.74
-114.69,31.74
-114.68,31.74
-114.68,31.73
-114.68,31.73
-114.67,31.73
-114.67,31.72
-114.66,31.72
-114.66,31.72
-114.66,31.71
-114.66,31.71
-114.65,31.70
-114.65,31.70
-114.65,31.69
-114.65,31.69
-112.89,28.68
-112.88,28.68
-112.87,28.68
-112.87,28.68
-112.86,28.68
-112.85,28.68
-112.85,28.68
-112.84,28.67
-112.84,28.67
-112.83,28.67
-112.83,28.66
-112.82,28.66
-112.82,28.66
-112.81,28.66
-112.81,28.65
-112.81,28.65
-112.80,28.65
-112.80,28.64
-112.79,28.64
-112.79,28.64
-112.79,28.63
-112.78,28.63
-112.78,28.63
-112.77,28.62
-112.77,28.62
-112.77,28.62
-112.76,28.61
-112.76,28.61
-112.75,28.61
-112.75,28.60
-112.76,28.60
-112.76,28.59
-112.76,28.59
-112.77,28.59
-112.78,28.59
-112.78,28.59
-112.78,28.60
-112.79,28.60
-112.79,28.61
-112.79,28.61
-112.79,28.62
-112.80,28.62
-112.80,28.62
-112.80,28.63
-112.81,28.63
-112.81,28.63
-112.82,28.63
-112.82,28.64
-112.83,28.64
-112.83,28.64
