Fecha,AEROMEX,ARA,ASURB,AUTLANB,AXTELCPO,BACHOCOB,BIMBOA,CEMEXCPO,CHDRAUIB,GCARSOA,GMEXICOB,GRUMAB,KIMBERA,KOF,LAMOSA,MEGACPO,MEXCHEM,MFRISCOA,PE¥OLES,VITROA
27/4/2015,28.77,6.413753,220.403809,13.750984,4.5,65.235306,41.641586,14.2506,46.984245,61.118267,44.701534,181.464706,29.789881,72.54509,32.82412,60.309284,42.236145,14.06,254.855743,32.180901
28/4/2015,29.299999,6.471709,217.23204,13.672861,4.51,63.795116,41.720718,14.1642,46.500687,61.740852,45.243427,183.710266,29.816156,73.065117,32.623703,60.41312,42.1325,13.94,253.299103,32.619736
29/4/2015,27.629999,6.462049,214.764038,13.301778,4.47,63.690903,41.681149,14.0717,45.45462,61.166161,44.606461,180.259293,29.70229,72.56366,32.442467,58.893353,41.708839,13.58,258.171936,32.180901
30/4/2015,27.190001,6.307501,209.346008,12.9013,4.46,64.941597,40.751389,13.6834,45.434883,60.572315,45.024765,179.831543,29.807396,73.353004,31.955778,60.271526,41.369923,12.74,251.578125,32.639233
4/5/2015,26.860001,6.288183,214.079559,12.27622,4.38,66.220718,41.23605,13.8776,45.444748,61.00333,45.490604,187.501556,30.621998,73.492294,31.011124,62.319901,43.102272,12.43,258.964722,32.668491
5/5/2015,26.809999,6.404094,219.324051,12.266455,4.37,66.097549,41.799843,13.8129,46.244102,62.10482,45.939869,180.541168,29.816156,75.507439,31.21154,62.612534,42.942268,12.14,260.260284,32.766006
6/5/2015,26.75,6.462049,221.300369,11.895371,4.27,66.504967,41.631695,13.6927,47.684917,63.081795,46.465607,180.288452,30.043896,75.166885,31.21154,63.698086,42.866898,11.92,262.957764,32.766006
7/5/2015,26.299999,6.278523,219.314423,11.494992,4.24,67.111366,41.226162,13.7944,45.701336,62.325111,46.436939,183.331146,30.184042,75.834824,31.297394,63.490421,41.897125,12.11,258.345917,33.380371
8/5/2015,26.299999,6.181931,218.658844,11.289822,4.26,68.002007,41.443768,14.118,45.336197,62.459221,46.618549,184.439362,30.586966,75.514961,31.869928,63.339378,42.141953,12.25,259.486816,34.131256
11/5/2015,26.24,6.297842,220.548401,11.367945,4.26,69.218048,41.176704,14.2752,45.622383,62.738777,46.60899,181.950775,30.516893,76.728546,31.869928,63.093952,42.207867,13.09,261.671814,34.326294
12/5/2015,25.84,6.181931,216.904266,11.377709,4.22,68.633965,41.414089,14.2382,46.224365,62.169998,47.125172,186.101669,30.525648,77.151901,30.915735,61.394833,41.99131,13.21,261.575134,34.394562
13/5/2015,25.620001,6.210908,215.853409,11.573115,4.3,69.773392,42.225163,14.2012,45.109219,62.411007,47.574436,187.433487,30.254114,75.637268,31.869928,60.819019,43.092918,12.54,271.755859,41.435349
14/5/2015,25.559999,6.249545,219.150528,11.465696,4.69,69.811707,42.442764,14.3399,45.543438,63.548565,47.756058,183.671402,30.45558,77.133072,31.774538,61.760757,44.241508,12.67,276.918732,42.371525
15/5/2015,25.73,6.230227,221.695648,11.299685,4.7,69.332947,41.918541,14.4878,45.553307,63.529293,47.507526,188.872223,29.982582,77.293007,31.764999,60.607609,44.241508,12.56,275.632843,41.93269
18/5/2015,26.879999,6.307501,221.936661,11.397339,4.71,69.964897,42.037231,14.3399,46.244102,63.162952,47.134731,188.959717,30.026373,75.486755,31.764999,60.626827,44.36388,12.6,276.183929,41.493858
19/5/2015,26.76,6.249545,220.249557,12.647402,4.83,68.739288,41.977882,14.3121,45.306591,63.413589,46.55164,191.564972,30.201559,78.788811,31.764999,60.655655,44.250969,12.64,272.577667,41.445099
20/5/2015,26.790001,6.230227,219.140884,13.02825,4.83,68.222244,41.789955,14.1642,45.000664,62.921947,46.637672,193.450867,30.385498,79.532021,31.726746,62.097095,44.392159,12.93,264.175903,41.435349
21/5/2015,26.99,6.133635,219.969971,13.301778,4.81,67.465813,41.463547,14.1457,45.592777,63.172588,46.446495,192.925934,30.350473,80.472786,31.726746,62.068264,44.627529,12.82,269.725494,41.435349
22/5/2015,26.93,6.075678,219.555435,13.555677,4.8,66.728539,41.30529,13.8683,45.948048,63.143673,46.255314,191.807983,29.947548,80.905533,31.726746,62.673668,43.653385,12.61,266.612305,41.347584
25/5/2015,26.309999,6.046701,217.415207,13.213791,4.79,67.551987,41.166813,13.8314,45.740807,63.481079,46.169281,191.496902,29.886234,81.037239,31.869928,61.962563,44.115932,12.6,265.38446,41.045277
26/5/2015,26.530001,6.075678,216.904266,12.998954,4.77,67.781784,40.454655,13.6557,45.138828,61.745834,45.500168,189.81517,29.027836,81.507614,31.860392,60.799801,43.785564,12.37,257.388824,40.752724
27/5/2015,26.110001,6.075678,220.750854,12.666932,4.8,68.921227,40.434872,13.9146,44.862507,61.003532,45.777378,192.984268,29.421997,79.927139,31.860392,61.712711,43.417366,12.3,257.350128,39.98233
28/5/2015,26.129999,6.06602,217.714066,12.647402,4.76,68.538223,40.533783,13.5817,45.227642,61.032452,45.691345,194.034149,29.982582,78.864082,31.860392,62.010605,43.502335,12.28,258.723022,39.592258
29/5/2015,25.940001,6.037042,214.185593,12.452095,4.68,70.481949,41.226162,13.3321,46.313183,62.75806,45.586197,197.669846,30.464338,77.452934,30.829885,62.164364,44.049839,12.19,262.435638,39.699532
1/6/2015,26.049999,5.988746,214.561584,12.12974,4.73,69.696808,40.632694,13.2212,45.563171,62.36282,44.496479,193.538376,30.376747,78.149101,30.915735,62.769764,43.379639,12.48,259.854187,40.947762
2/6/2015,25.85,5.998405,215.26535,12.12974,4.7,69.419128,40.286507,13.48,44.201309,61.186699,45.050903,193.023148,30.324194,78.440735,30.915735,62.337334,43.445724,12.74,262.155243,41.854675
3/6/2015,25.99,5.930789,216.952454,11.885607,4.65,69.399986,39.99966,13.2674,44.063152,61.716911,44.926632,196.785217,30.508135,80.01181,30.820345,63.134926,43.615646,13.16,260.801697,41.981445
4/6/2015,26.1,5.988746,212.970886,11.846545,4.68,68.873344,39.821621,13.1749,44.260521,60.589001,44.133251,196.6297,30.07893,77.556427,30.820345,62.961952,42.860386,13.12,258.152588,43.278435
5/6/2015,25.74,5.959768,212.392441,11.602411,4.69,68.528641,39.871078,13.4431,44.88224,61.109581,44.525166,194.403549,29.676016,77.64109,30.820345,62.250847,43.247444,12.82,260.840393,43.054146
8/6/2015,25.76,5.950108,212.035736,11.465696,4.65,68.777603,40.494217,13.4708,45.158562,62.999077,44.764137,197.174072,29.457037,76.502769,30.534077,61.366764,44.097061,12.6,257.466156,43.005383
9/6/2015,25.360001,6.017723,209.895538,11.4364,4.92,69.0457,40.800842,13.5078,46.253971,63.500362,45.251637,196.415833,29.798639,75.402077,30.534077,61.712711,44.012093,12.62,256.431641,42.771343
10/6/2015,25.370001,6.027382,209.394211,11.348413,4.85,69.093575,40.860191,13.6372,45.987522,62.700218,45.242081,197.951797,29.413239,74.941101,30.629467,62.548744,43.558945,12.67,256.808685,43.31744
11/6/2015,25.620001,6.075678,209.452057,11.231229,4.89,68.289268,40.790955,13.6002,46.105946,63.066559,45.194275,196.746353,29.483315,75.091629,30.629467,62.923519,43.993225,12.24,257.350128,43.278435
12/6/2015,25.059999,6.172271,213.182983,11.475462,4.97,67.973289,40.573345,13.6187,45.188171,62.478493,45.538395,198.904449,29.500832,75.674896,30.629467,62.452644,43.653385,12.14,257.881866,43.31744
15/6/2015,24.75,5.979086,207.668549,11.709829,4.92,68.394592,40.157917,13.4615,44.507236,62.883381,45.586197,197.980927,29.220541,75.27977,30.906195,62.596794,43.530682,12.12,261.613861,42.907871
16/6/2015,24.790001,6.008064,211.13916,12.266455,4.98,67.762634,40.187595,13.554,44.181576,63.018356,46.140606,199.99321,29.167982,76.248756,30.906195,61.895298,43.426857,12.14,257.707825,42.907871
17/6/2015,25.16,6.027382,209.779846,12.041852,4.96,68.60524,40.246937,13.6649,45.444748,63.143673,45.500168,197.689301,29.75485,75.411484,30.581772,62.856255,43.606163,12.16,256.083588,42.907871
18/6/2015,25.610001,6.133635,209.40387,12.27622,4.95,68.940369,40.504108,13.7204,44.911846,63.26899,45.968544,195.49231,29.816156,74.545975,30.724857,63.375164,43.540073,12.33,263.354126,43.366203
19/6/2015,24.889999,6.114316,207.417877,12.891535,4.97,67.877541,40.365635,13.6372,44.191441,63.105103,44.90752,194.335526,29.91251,75.637268,30.534077,63.115711,43.464596,12.22,257.04071,42.907871
22/6/2015,24.99,5.979086,211.707977,12.403268,5.01,67.858398,39.940319,13.7204,43.796703,62.941227,44.955311,195.638168,29.605936,78.205551,30.915735,63.528919,43.540073,12.12,256.934387,42.917622
23/6/2015,24.84,5.940449,212.749146,12.637636,5.01,68.413734,40.593128,13.7944,43.905254,63.191875,45.251637,197.932343,29.623461,78.497185,30.915735,63.096493,43.521202,12.14,257.060059,44.175602
24/6/2015,24.98,5.930789,212.720215,12.686462,5.06,68.825462,40.771172,13.6002,44.22105,62.748417,46.12149,197.922607,29.676016,77.114265,30.820345,63.25024,43.549557,11.76,256.905396,44.292622
25/6/2015,25.030001,5.785901,215.998032,12.432564,5,68.729713,40.929428,13.6372,43.924988,62.777348,45.519279,193.956406,29.518349,77.810425,30.820345,62.644844,43.417366,11.64,256.576691,45.141029
26/6/2015,25.219999,5.824538,216.480072,12.227393,5.02,69.696808,40.939316,13.6649,44.260521,63.143673,45.949429,196.814392,29.859955,77.631676,30.820345,63.211807,43.794949,11.65,255.474442,45.833405
29/6/2015,25.27,5.79556,211.119888,11.953963,4.9,68.547791,40.167812,13.1657,44.122364,62.295334,44.553841,196.357498,29.523455,77.631676,30.820345,63.182976,42.945351,11.62,251.036743,45.735889
30/6/2015,24.940001,5.785901,215.188232,12.012555,4.87,68.126495,40.217266,13.3229,44.043415,63.143673,45.289871,196.338043,30.037058,77.208344,30.820345,63.404003,42.850906,11.74,247.459473,46.106453
1/7/2015,25.219999,5.824538,214.031342,12.295849,4.84,66.671089,40.385414,13.2489,44.043415,63.71244,44.57296,192.984268,30.15218,77.518799,30.820345,61.799198,42.227825,11.03,244.37529,45.306808
2/7/2015,25.360001,5.930789,216.711441,12.119974,4.92,67.93499,40.692039,13.2489,43.411827,65.264519,44.592072,192.945389,30.612656,74.941101,30.820345,63.846039,42.350616,11.37,241.871201,45.901669
3/7/2015,25.4,5.901812,216.846405,11.973495,4.96,67.676468,40.939316,13.2766,43.382221,66.585236,44.429569,195.042618,30.408981,74.743546,30.820345,63.817211,41.651962,11.37,243.698532,46.350246
6/7/2015,25.24,6.037042,216.29689,12.071148,4.93,68.266808,41.05801,13.0362,43.411827,66.662354,43.177357,192.406387,30.940302,75.232735,30.820345,62.366161,41.293251,11.06,243.369797,46.564793
7/7/2015,25.719999,6.085338,218.6203,12.198096,4.95,68.54747,40.929428,13.1749,43.747356,69.072433,43.511921,196.865448,32.064922,76.342842,30.810804,62.183578,41.538651,10.6,238.671021,45.550602
8/7/2015,25.559999,6.056361,219.198715,11.83678,4.81,67.966789,40.632694,12.7774,43.461166,68.233727,42.775894,197.57106,31.737272,75.684296,30.810804,62.414207,40.651306,10.41,235.673843,45.063011
9/7/2015,26.42,6.220568,222.023422,12.110209,4.93,70.318489,41.315182,12.953,44.941452,67.954155,42.326626,192.367188,31.861248,76.512177,30.810804,62.596794,41.510403,10.43,241.233109,45.09227
10/7/2015,26.530001,6.152953,223.064606,11.98326,5.02,71.847572,42.11636,13.1472,44.112492,70.431694,42.278828,195.140594,31.701847,75.938316,30.810804,62.38538,41.595356,10.37,248.261948,45.638367
13/7/2015,26.02,6.133635,225.81218,11.875841,4.86,72.6605,41.641586,13.2581,43.332878,69.573715,42.622948,197.237854,31.480474,75.260963,30.810804,62.116314,41.189331,10.8,242.905731,44.975246
14/7/2015,26.92,6.143294,226.284576,11.905136,4.91,73.337936,41.592129,13.2489,43.332878,70.267822,42.288391,195.914841,31.329933,75.985344,30.810804,62.394993,41.019409,10.75,249.663849,45.053261
15/7/2015,26.5,6.143294,228.501923,11.963729,4.86,73.066963,41.364635,13.1472,44.359211,69.824364,42.10677,196.698853,32.08263,75.712532,29.579884,62.366161,40.849487,10.89,254.178909,44.906982
16/7/2015,27.030001,6.143294,231.085602,11.827014,4.86,72.970192,41.542675,13.1564,44.359211,70.373856,42.8428,198.168854,31.914371,75.590218,29.570345,62.596794,40.613476,11.16,255.435806,45.16053
17/7/2015,26.950001,6.162612,230.372208,11.827014,4.94,75.147675,42.037231,13.2674,43.747356,70.258179,43.272957,199.168472,31.551313,75.806602,29.570345,63.576969,40.736271,10.98,250.301956,45.823658
20/7/2015,27.15,6.31716,231.220581,12.110209,4.95,75.525108,42.037231,13.3876,44.132233,70.981194,42.947952,198.443268,31.66643,75.242149,29.579884,63.78838,41.736927,10.81,244.326965,47.783764
21/7/2015,26.98,6.172271,230.979553,11.875841,4.92,75.408974,43.154926,13.1564,44.329601,72.041634,42.689857,202.177124,32.109188,74.799988,29.579884,63.78838,44.654049,10.6,241.600494,46.808586
22/7/2015,26.049999,6.133635,228.058441,11.768422,4.86,74.450882,42.037231,13.2581,43.165112,69.486961,40.902355,195.189606,30.93144,75.204529,29.579884,63.701897,44.097061,10.42,232.483322,47.003624
23/7/2015,25.799999,6.210908,234.06456,11.367945,4.89,74.460564,42.610916,12.9715,43.165112,71.511406,40.854557,205.117188,30.984579,74.122643,29.579884,63.894085,44.153759,10.28,235.200119,47.364433
24/7/2015,25.24,6.027382,230.61322,11.455931,4.86,73.483109,41.453655,12.1764,41.842724,70.470253,40.58691,206.645981,31.861248,71.751915,30.056931,63.048443,44.786224,9.92,230.075928,47.081635
27/7/2015,25.24,5.892153,227.933105,11.10428,4.86,72.573395,41.661369,11.8713,41.862461,69.448402,39.688377,201.745911,31.896669,70.764122,30.056931,62.000996,44.314201,9.54,230.133911,46.808586
28/7/2015,25.290001,6.075678,232.203918,11.280056,4.89,72.525017,41.888863,12.574,43.93486,67.163658,41.017059,200.520905,32.295155,69.606987,30.056931,62.308502,44.786224,9.64,229.457169,46.564793
29/7/2015,25.33,6.162612,229.87088,11.221464,4.95,74.596054,41.443768,12.8328,42.839451,65.785103,41.829563,200.942307,32.215454,69.494087,30.056931,62.212406,44.654049,9.65,231.999924,48.359119
30/7/2015,25.4,6.259205,229.938354,10.977331,5.43,74.286369,42.02734,12.6017,43.352615,67.809555,41.523678,203.794144,32.392559,69.287125,30.261143,62.885086,44.654049,9.31,232.560654,49.246529
31/7/2015,25.309999,6.288183,232.464218,10.830851,5.96,74.363785,42.759285,12.6942,44.448029,70.518463,42.116329,206.890991,33.092121,70.59478,30.261143,62.933128,44.550209,9.51,236.457001,50.80682
3/8/2015,25.99,6.32682,239.656113,10.899208,6.22,73.570206,43.164818,12.5832,45.000664,72.292274,40.940594,206.116791,33.295799,69.766914,30.261143,62.837032,44.531345,9.69,231.874237,51.196892
4/8/2015,26.24,6.394434,240.118866,11.240994,5.94,74.886383,43.392311,12.3983,44.931583,71.993431,40.719395,210.164246,32.844181,71.074577,30.35751,62.865856,44.229233,9.57,230.820374,51.362667
5/8/2015,26.6,6.500687,245.238022,11.328981,6.08,75.525108,43.392311,12.2504,44.763817,71.646378,41.238731,214.270493,33.588024,71.582573,30.35751,61.501301,43.568417,9.42,233.585526,51.333412
6/8/2015,26.030001,6.375116,241.47818,11.084749,6.27,75.641243,42.650478,12.4445,43.253929,70.585953,41.20026,216.132538,34.119343,71.601395,30.35751,61.770367,43.851658,9.39,228.374313,51.040859
7/8/2015,26.49,6.268864,243.271347,11.055453,6.41,75.37027,43.065907,12.7404,43.569725,70.055733,41.113701,212.222275,34.207893,70.839378,30.35751,61.126526,43.851658,9.59,232.135269,50.9921
10/8/2015,26.67,6.19159,242.577225,11.094515,6.58,75.689636,43.273621,12.9068,43.638802,71.790977,42.200451,211.232452,34.075062,70.416031,29.384142,62.394993,43.596783,10.06,238.893387,51.479691
11/8/2015,26.209999,6.056361,241.738495,10.938269,6.43,75.225105,42.531784,12.2966,43.471039,70.547386,40.738628,212.937714,33.844822,70.933464,29.393776,61.972168,42.945351,9.88,235.393463,50.75806
12/8/2015,26,5.911471,241.854172,11.016392,6.25,74.654106,42.185596,12.1856,43.895386,69.486961,40.873268,210.213242,33.543747,71.874222,29.104685,60.790192,42.341141,10.05,234.919724,50.689796
13/8/2015,26.299999,5.998405,243.464157,10.938269,6.26,73.754089,41.562458,12.1672,42.948002,68.281937,40.190441,215.05452,33.136406,69.729286,29.104685,60.54034,42.558281,10.06,234.533005,50.133945
14/8/2015,26.030001,6.133635,245.556183,10.879678,6.28,75.089607,41.344852,12.2319,43.214455,68.012009,39.815372,216.534348,32.844181,69.352974,29.104685,59.992596,42.020168,10.01,232.067566,49.851139
17/8/2015,26,6.094997,242.210892,10.850381,6.21,74.799286,41.641586,12.1209,42.069702,68.484375,40.055801,212.878876,33.393204,68.440437,29.104685,59.646652,41.784153,10.01,228.925385,49.490326
18/8/2015,25.93,5.892153,239.704315,10.723432,6.07,74.441208,41.334961,12.2504,41.270348,67.472145,39.853836,219.778183,33.623451,68.656815,29.104685,59.88689,41.831371,9.88,221.161758,49.626854
19/8/2015,25.860001,5.863175,235.067184,10.41094,5.8,74.934776,40.533783,12.1117,41.803249,66.999779,39.728821,216.328552,32.693642,68.779106,29.104685,58.993198,41.463177,9.75,218.647995,49.685364
20/8/2015,26.110001,6.037042,236.397598,10.20577,6,74.121841,40.692039,11.6494,41.457848,66.026108,39.594173,213.084686,32.587383,68.017097,28.911959,58.397408,40.906197,9.9,234.204269,49.665863
21/8/2015,25.92,5.911471,231.509781,9.697952,5.89,73.966995,39.920536,11.0485,41.102581,65.717621,38.680542,210.840454,31.861248,66.605942,28.911959,57.032845,39.480629,9.6,234.165604,49.275787
24/8/2015,25.01,5.679649,228.926117,9.229176,6.43,70.850761,38.694035,10.9098,39.87888,63.452164,37.536091,205.215179,31.489323,65.947418,27.659039,55.773991,38.730724,9.75,227.465485,48.095821
25/8/2015,25.01,5.79556,233.235458,9.404963,6.75,70.337845,39.257828,11.0485,39.967697,65.457329,37.872688,211.193268,32.419132,64.075302,29.017958,57.628643,39.043262,9.51,227.098099,50.709301
26/8/2015,25.35,5.66999,235.790237,9.463564,6.77,73.037941,39.663364,11.2056,39.967697,65.100647,38.05542,214.623306,31.878954,61.99622,28.719133,57.599808,38.475048,9.55,226.440659,49.597595
27/8/2015,25.379999,5.66999,236.522919,9.990932,6.76,73.066963,41.869083,11.8713,40.362438,69.207397,39.613403,215.593552,32.250881,62.692387,28.430044,57.695908,40.151146,9.65,234.591003,50.504513
28/8/2015,25.41,5.747263,235.0961,9.766319,6.68,74.30571,40.949211,11.8713,40.451256,69.303787,40.24815,212.633896,32.870747,65.213615,28.719133,58.762569,40.084953,9.69,237.675186,50.494759
31/8/2015,25.049999,5.602375,235.038269,9.639359,6.79,76.744514,42.610916,12.1394,41.191399,73.362335,40.825188,220.621002,33.251522,67.509087,28.719133,60.184788,40.64365,9.34,230.510986,50.007168
1/9/2015,25,5.409189,236.137283,9.375666,6.89,77.596146,41.869083,11.4737,41.842724,68.918182,39.411446,218.612,32.959305,66.558907,28.719133,59.175785,39.412586,9.31,224.323303,51.216393
2/9/2015,25.389999,5.737605,236.34938,9.317065,6.93,79.270409,42.146034,11.7141,42.2276,71.01976,39.488392,226.942093,33.977657,67.74427,28.719133,58.772179,39.384151,9.11,230.356293,52.659657
3/9/2015,25.32,5.785901,236.185501,9.492861,6.98,81.389816,41.888863,11.7788,41.793377,70.932999,39.921162,226.285507,34.013081,65.401764,27.466312,59.262268,39.762993,9.14,231.458481,59.93449
4/9/2015,25.23,5.583056,237.593018,9.278003,6.88,80.267204,41.839405,11.5754,42.316418,69.477318,38.920967,219.415588,34.066208,66.5495,27.466312,59.243053,39.73455,9.02,224.652008,59.602932
7/9/2015,25.629999,5.592716,241.545685,9.278003,6.94,80.867226,41.671261,11.52,42.730896,69.940048,39.334511,223.208237,34.331863,66.925804,27.466312,59.252659,39.289513,9.02,224.913071,60.46109
8/9/2015,25.27,5.621693,239.135529,9.102207,7.09,82.028557,41.839405,11.7973,43.569725,70.209976,40.594372,218.690384,34.048496,64.903168,27.466312,59.934937,39.753475,9.03,230.975067,58.618004
9/9/2015,25.42,5.53476,236.069809,9.375666,7.14,81.70919,41.30529,11.7604,43.628933,69.120628,40.200066,218.729599,33.596874,65.166588,28.430044,60.300102,39.914402,9.02,225.20311,59.680946
10/9/2015,26.07,5.602375,241.439636,10.020227,7.15,82.009201,41.641586,11.9823,43.540115,70.643791,40.94059,222.257629,34.013081,65.081917,28.430044,59.954159,40.236465,9.14,229.776184,61.30949
11/9/2015,26.34,5.53476,241.179321,9.990932,7.4,84.293144,41.374531,11.9453,42.572998,71.472862,40.69054,223.178818,33.676567,65.665192,28.911959,59.540943,39.601959,9.19,225.454498,61.416759
14/9/2015,26.35,5.496123,241.343216,10.215534,7.65,83.102791,41.334961,12.1394,45.109219,71.646378,40.411636,222.66925,33.313511,64.799683,28.767412,59.560165,39.649326,9.42,222.940735,61.533783
15/9/2015,26.27,5.583056,247.08902,10.039759,7.68,84.293144,41.592129,12.1487,45.16843,72.272995,40.565521,221.052231,34.110485,64.696205,29.152868,59.060467,40.103874,9.5,220.929718,62.265167
17/9/2015,26.42,5.621693,251.292343,10.196005,7.93,84.680252,41.829521,12.2966,44.734215,70.692001,40.661694,219.415588,34.225605,65.533478,29.87569,58.868275,40.321682,9.73,227.214111,62.411446
18/9/2015,26.559999,5.66033,252.892685,10.196005,7.9,83.470535,42.066906,11.8898,43.421692,71.010117,39.988483,222.512451,34.110485,66.841141,29.393776,59.137344,40.264801,9.41,231.93222,64.732368
21/9/2015,26.65,5.679649,250.434311,10.479299,7.89,83.441505,42.11636,11.8528,43.500645,72.070557,39.824989,226.030701,34.190186,66.925804,28.921597,59.18539,39.583035,9.25,228.751358,65.034683
22/9/2015,26.139999,5.892153,250.559647,10.137412,7.86,82.444702,42.620808,11.5569,43.17498,72.407951,39.27681,225.90329,35.421062,65.843933,29.490141,58.147552,39.043262,9.1,224.274948,64.868896
23/9/2015,25.91,5.892153,252.237122,9.883513,7.71,84.196373,42.126251,11.1871,43.076294,69.930412,39.094082,234.253021,34.951733,66.088531,29.87569,58.022633,39.175858,9,214.277954,40.609337
24/9/2015,25.98,5.911471,250.357193,9.854218,7.65,85.638351,41.404202,11.0669,42.898663,70.595589,39.055614,234.076614,34.08392,64.921982,29.817873,58.282093,38.759159,9.03,216.008575,40.239887
25/9/2015,26.07,5.911471,249.046066,10.039759,7.89,86.99324,41.048122,10.9467,43.352615,69.082085,39.122932,230.381943,33.773983,64.310493,29.87569,59.146954,39.583035,9.06,215.012741,39.860455
28/9/2015,25.870001,5.930789,249.05571,9.824921,7.95,85.289948,40.939316,10.5584,41.951279,69.930412,38.324696,226.285507,33.031792,64.282272,29.87569,57.916927,38.778076,8.89,209.289124,38.312767
29/9/2015,25.940001,5.863175,243.464157,10.049524,7.99,84.070564,40.889866,10.6879,42.563129,71.800629,39.151779,226.236511,33.738216,63.57671,28.921597,57.647858,38.730724,9,216.598343,36.2159
30/9/2015,26.48,5.892153,248.997879,9.893279,7.91,83.257629,42.343861,10.9005,43.471039,73.034584,39.353737,230.107559,34.185314,63.228611,29.586502,59.089298,39.308441,8.85,222.786041,38.292797
1/10/2015,26.549999,5.901812,248.949677,9.863983,7.96,82.880203,42.482334,10.9837,43.658543,73.603348,39.190254,232.430191,34.686073,64.037666,29.586502,57.657471,39.762993,8.77,215.331802,38.412621
2/10/2015,27.26,5.998405,251.186279,9.619829,7.72,81.767258,42.076797,11.0577,43.727619,73.28521,39.334511,238.672867,34.086948,65.270058,29.470867,57.532547,39.63982,8.76,216.279297,37.663738
5/10/2015,27.799999,6.056361,253.345795,9.356136,7.53,82.16404,42.99667,11.3166,45.069744,73.323784,39.969254,243.896362,34.078007,64.122345,29.87569,57.763172,40.028069,8.96,219.353806,37.943321
6/10/2015,27.469999,6.085338,250.588562,9.287768,7.71,82.202751,43.392311,11.3905,45.069744,74.47097,40.98867,238.133896,34.140602,64.282272,29.87569,57.945755,39.923923,8.94,225.831558,38.113064
7/10/2015,27.620001,6.19159,252.748077,9.365901,7.7,80.81884,43.501114,11.8713,46.017132,77.507652,41.786907,242.90654,35.240471,66.135567,29.87569,57.638248,39.545177,9.28,231.149094,37.943321
8/10/2015,28.040001,6.278523,250.019775,9.658891,7.53,78.554245,43.125252,12.0192,46.303314,77.064201,42.181217,237.300873,35.955837,66.173195,29.87569,57.61903,40.738285,9.43,231.574493,38.252857
9/10/2015,27.709999,6.32682,251.600845,9.522166,7.58,79.415558,43.768177,11.936,46.550026,77.015999,43.54686,246.493408,35.133167,66.069725,30.829786,56.610027,42.613266,9.56,241.590851,39.680725
12/10/2015,27.870001,6.20125,254.223099,9.610054,7.8,80.712387,44.302299,11.7788,46.105946,76.43454,43.652653,244.013977,34.811253,67.68782,30.82015,55.946968,42.215591,9.44,236.698685,39.890411
13/10/2015,27.940001,6.210908,253.962769,9.47333,7.8,79.280075,43.857197,11.8436,46.402,75.920898,42.825565,243.808167,34.891731,68.082947,30.791241,56.686905,42.310234,9.47,239.212433,39.301292
14/10/2015,27.950001,6.239886,254.473724,9.47333,7.82,77.034836,43.619808,12.047,46.550026,77.820374,42.585136,248.179031,34.847031,68.195831,30.791241,56.619633,42.613266,9.65,242.780045,39.441082
15/10/2015,28.07,6.268864,253.201187,9.287768,7.71,77.538086,43.570351,11.7696,45.849361,75.068069,41.854225,243.367172,34.739712,67.010483,30.791241,57.657471,42.18716,9.97,241.155746,38.742126
16/10/2015,28.190001,6.162612,254.550858,9.209636,7.58,78.24456,44.391319,11.9453,47.221092,75.523552,41.306042,241.661926,34.534054,67.405602,30.993605,56.561977,42.376526,9.93,240.362976,39.451065
19/10/2015,28.459999,6.172271,254.734055,9.131513,7.63,77.973579,44.559464,11.8436,46.628979,76.114723,41.411839,240.378113,34.873852,67.970062,30.993605,56.96558,42.755367,9.69,239.8022,38.911877
20/10/2015,28.469999,6.104657,261.723511,9.268238,7.59,76.744514,44.727615,11.8621,46.362526,75.164978,40.959824,250.070465,34.891731,68.111176,31.273058,58.147552,42.935226,9.38,243.437469,39.011723
21/10/2015,28.92,6.075678,257.780487,9.190104,7.38,78.94136,45.360645,11.6217,46.638844,73.110443,40.200066,243.68074,35.35672,67.998283,31.803158,58.435848,42.925804,9.48,238.709702,39.141529
22/10/2015,29.040001,6.075678,263.179199,9.03385,7.08,80.412369,47.032242,10.7526,47.704651,74.583511,39.892307,252.05011,36.367165,68.515694,33.239067,58.214825,42.452335,9.33,234.05925,39.2314
23/10/2015,29.25,6.046701,252.950531,8.877584,7.21,79.067162,46.824528,10.7341,47.033588,73.110443,40.180828,245.474197,35.955837,68.365173,33.239067,57.513325,41.969345,9.38,240.449982,39.451065
26/10/2015,28.9,6.085338,256.787476,9.190104,7.07,79.492996,47.180611,10.3735,47.309906,76.056572,40.565521,248.914032,35.794876,70.425446,33.634258,58.109119,42.130371,9.26,239.444489,40.140041
27/10/2015,28.559999,5.979086,253.316879,9.072911,6.81,79.50267,46.4091,10.0314,46.550026,74.573807,40.132736,249.727463,35.830647,69.832771,33.64389,57.292301,41.420158,9.14,238.642014,40.329754
28/10/2015,28.809999,5.988746,251.388748,9.229176,6.86,77.344521,46.171719,10.1794,46.806614,72.839096,38.872883,243.318161,35.39249,70.575958,33.730618,57.01363,41.817829,9.16,236.012253,41.358215
29/10/2015,29.309999,5.998405,247.137238,9.014309,7.13,75.399307,46.102482,9.98521,46.155289,71.724602,38.295845,241.191513,35.732281,70.773529,33.826981,59.934937,42.07349,8.91,214.819382,46.830048
